datetime,no,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2022-02-02 09:00:00,59.2,36.25,5.53,32.4,12.25,18.06,6.81,DCC-AQ13
2022-02-02 10:00:00,57.28,39.16,5.93,38.64,13.0,18.81,7.16,DCC-AQ13
2022-02-02 11:00:00,47.2,21.93,5.26,37.99,12.11,18.04,6.62,DCC-AQ13
2022-02-02 12:00:00,49.9,37.65,5.46,54.76,13.95,21.03,6.97,DCC-AQ13
2022-02-02 13:00:00,39.22,22.21,4.26,53.77,12.59,20.04,5.49,DCC-AQ13
2022-02-02 14:00:00,52.36,27.65,3.8,40.9,10.2,16.03,3.89,DCC-AQ13
2022-02-02 15:00:00,55.12,34.67,4.5,56.06,12.6,19.64,3.39,DCC-AQ13
2022-02-02 16:00:00,51.67,27.96,3.89,35.9,9.03,13.19,3.1,DCC-AQ13
2022-02-02 17:00:00,50.13,26.17,4.01,37.23,8.95,12.45,2.66,DCC-AQ13
2022-02-02 18:00:00,52.92,30.58,4.42,15.77,6.79,8.61,2.58,DCC-AQ13
2022-02-02 19:00:00,36.6,8.13,4.32,11.86,6.01,7.42,2.04,DCC-AQ13
2022-02-02 20:00:00,39.83,7.6,5.26,13.85,6.91,8.2,2.1,DCC-AQ13
2022-02-02 21:00:00,30.75,4.28,6.05,12.36,7.37,8.43,2.12,DCC-AQ13
2022-02-02 22:00:00,31.57,4.79,4.61,8.25,5.54,6.24,5.09,DCC-AQ13
2022-02-02 23:00:00,27.79,5.33,4.57,7.67,5.46,6.14,4.61,DCC-AQ13
2022-02-03 00:00:00,36.1,35.15,4.73,9.82,6.06,7.17,10.05,DCC-AQ13
2022-02-03 01:00:00,20.51,5.68,5.25,9.2,6.68,7.88,6.7,DCC-AQ13
2022-02-03 02:00:00,26.77,5.68,5.17,7.86,6.25,7.12,4.32,DCC-AQ13
2022-02-03 03:00:00,16.52,0.64,3.46,5.68,4.19,4.71,3.13,DCC-AQ13
2022-02-03 04:00:00,12.97,0.55,2.29,4.82,3.04,3.63,2.67,DCC-AQ13
2022-02-03 05:00:00,16.8,5.87,1.72,5.48,2.53,3.14,2.12,DCC-AQ13
2022-02-03 06:00:00,34.38,21.72,1.42,6.8,2.38,3.13,2.36,DCC-AQ13
2022-02-03 07:00:00,47.14,27.57,1.8,8.27,3.04,4.06,2.5,DCC-AQ13
2022-02-03 08:00:00,50.01,28.5,1.68,11.18,3.19,4.34,2.84,DCC-AQ13
2022-02-03 09:00:00,44.69,21.22,1.77,12.8,3.68,5.34,2.78,DCC-AQ13
2022-02-03 10:00:00,33.38,14.47,2.04,15.19,4.45,6.62,3.05,DCC-AQ13
2022-02-03 11:00:00,37.94,24.9,1.91,17.14,4.49,6.71,3.64,DCC-AQ13
2022-02-03 12:00:00,36.14,26.26,1.89,16.63,4.27,6.14,3.84,DCC-AQ13
2022-02-03 13:00:00,31.03,20.09,2.0,18.16,4.39,6.14,4.23,DCC-AQ13
2022-02-03 14:00:00,36.27,21.06,1.75,18.19,4.14,5.82,3.8,DCC-AQ13
2022-02-03 15:00:00,38.05,27.74,2.52,19.28,5.87,9.14,7.1,DCC-AQ13
2022-02-03 16:00:00,38.84,21.88,3.12,28.07,8.68,14.8,12.31,DCC-AQ13
2022-02-03 17:00:00,42.24,28.38,4.11,32.6,11.27,19.74,14.84,DCC-AQ13
2022-02-03 18:00:00,39.25,25.79,3.94,26.42,9.6,16.25,18.11,DCC-AQ13
2022-02-03 19:00:00,26.67,9.53,4.29,28.14,10.65,18.03,15.95,DCC-AQ13
2022-02-03 20:00:00,9.25,-0.13,1.89,9.65,3.74,5.71,5.27,DCC-AQ13
2022-02-03 21:00:00,7.93,-0.55,1.66,3.91,2.36,3.04,2.56,DCC-AQ13
2022-02-03 22:00:00,9.68,-0.4,2.2,4.55,3.19,4.09,2.15,DCC-AQ13
2022-02-03 23:00:00,11.38,-0.33,2.39,5.52,3.64,4.62,1.88,DCC-AQ13
2022-02-04 00:00:00,31.24,13.18,3.45,9.04,5.43,6.97,1.95,DCC-AQ13
2022-02-04 01:00:00,10.9,0.06,3.17,11.47,5.74,8.01,1.4,DCC-AQ13
2022-02-04 02:00:00,5.89,-0.52,3.07,12.6,6.15,9.04,1.47,DCC-AQ13
2022-02-04 03:00:00,5.52,-0.3,2.74,11.3,5.62,8.34,1.31,DCC-AQ13
2022-02-04 04:00:00,13.7,1.35,2.75,10.94,5.56,8.1,2.07,DCC-AQ13
2022-02-04 05:00:00,28.94,8.43,2.84,10.51,5.47,7.71,2.36,DCC-AQ13
2022-02-04 06:00:00,41.81,24.35,2.69,10.36,5.35,7.72,5.58,DCC-AQ13
2022-02-04 07:00:00,50.89,27.65,2.37,12.16,4.97,7.16,6.71,DCC-AQ13
2022-02-04 08:00:00,43.56,16.97,2.06,12.58,4.28,5.93,4.17,DCC-AQ13
2022-02-04 09:00:00,40.87,17.73,2.0,14.75,4.41,6.13,5.64,DCC-AQ13
2022-02-04 10:00:00,41.23,22.7,2.41,13.25,4.93,7.02,10.47,DCC-AQ13
2022-02-04 11:00:00,32.47,16.79,2.49,14.49,5.2,7.57,9.83,DCC-AQ13
2022-02-04 12:00:00,26.06,14.66,2.03,23.69,5.79,9.19,8.16,DCC-AQ13
2022-02-04 13:00:00,26.93,10.65,1.68,18.87,4.72,7.7,5.55,DCC-AQ13
2022-02-04 14:00:00,25.43,8.55,1.29,6.07,2.34,3.21,2.38,DCC-AQ13
2022-02-04 15:00:00,33.12,10.31,1.4,5.41,2.36,3.2,2.04,DCC-AQ13
2022-02-04 16:00:00,36.63,11.14,2.24,6.94,3.43,4.29,1.85,DCC-AQ13
2022-02-04 17:00:00,40.25,13.1,3.23,8.41,4.67,5.71,1.89,DCC-AQ13
2022-02-04 18:00:00,40.58,14.51,5.13,9.85,6.8,8.05,1.82,DCC-AQ13
2022-02-04 19:00:00,34.81,5.03,6.38,12.67,8.44,9.98,1.46,DCC-AQ13
2022-02-04 20:00:00,24.29,1.84,6.87,16.49,9.55,11.7,1.39,DCC-AQ13
2022-02-04 21:00:00,20.88,0.91,6.29,14.55,9.06,11.4,1.18,DCC-AQ13
2022-02-04 22:00:00,17.69,0.6,6.23,15.53,9.21,11.75,1.17,DCC-AQ13
2022-02-04 23:00:00,17.5,4.31,4.77,13.38,7.52,9.99,1.24,DCC-AQ13
2022-02-05 00:00:00,20.09,8.26,3.72,12.48,6.52,9.14,1.28,DCC-AQ13
2022-02-05 01:00:00,11.07,1.48,2.89,9.64,5.21,7.39,1.07,DCC-AQ13
2022-02-05 02:00:00,7.45,-0.12,2.84,10.23,5.27,7.53,0.98,DCC-AQ13
2022-02-05 03:00:00,16.75,0.51,3.01,10.04,5.48,7.85,1.2,DCC-AQ13
2022-02-05 04:00:00,10.87,0.82,2.72,9.65,5.04,7.25,1.01,DCC-AQ13
2022-02-05 05:00:00,19.02,7.03,2.88,10.19,5.24,7.24,1.51,DCC-AQ13
2022-02-05 06:00:00,22.15,9.79,2.59,8.69,4.78,6.85,1.6,DCC-AQ13
2022-02-05 07:00:00,20.24,5.65,2.34,8.39,4.28,6.06,1.3,DCC-AQ13
2022-02-05 08:00:00,23.53,5.44,2.44,8.83,4.53,6.41,1.6,DCC-AQ13
2022-02-05 09:00:00,21.24,6.26,2.94,11.61,5.68,8.0,1.72,DCC-AQ13
2022-02-05 10:00:00,10.97,1.89,3.48,14.44,7.09,10.22,1.52,DCC-AQ13
2022-02-05 11:00:00,12.05,3.85,3.95,16.92,8.26,12.09,1.47,DCC-AQ13
2022-02-05 12:00:00,17.47,6.81,3.91,13.81,7.62,10.58,1.45,DCC-AQ13
2022-02-05 13:00:00,10.99,2.51,3.3,9.22,5.85,7.77,1.35,DCC-AQ13
2022-02-05 14:00:00,16.19,5.76,3.08,8.12,5.24,6.79,1.42,DCC-AQ13
2022-02-05 15:00:00,13.04,2.43,3.1,7.9,5.13,6.57,1.31,DCC-AQ13
2022-02-05 16:00:00,9.76,0.53,3.06,7.03,4.92,6.21,1.25,DCC-AQ13
2022-02-05 17:00:00,15.19,3.66,3.47,7.51,5.29,6.47,1.31,DCC-AQ13
2022-02-05 18:00:00,12.73,2.43,3.29,7.84,5.24,6.6,1.16,DCC-AQ13
2022-02-05 19:00:00,10.14,0.46,2.16,3.95,3.0,3.58,1.07,DCC-AQ13
2022-02-05 20:00:00,12.35,0.78,2.28,4.0,3.08,3.64,1.04,DCC-AQ13
2022-02-05 21:00:00,5.09,-0.37,1.58,2.82,2.12,2.49,1.16,DCC-AQ13
2022-02-05 22:00:00,3.59,-0.36,1.58,3.17,2.37,2.92,1.17,DCC-AQ13
2022-02-05 23:00:00,5.99,0.27,1.61,3.83,2.63,3.35,1.08,DCC-AQ13
2022-02-06 00:00:00,4.69,1.77,1.41,3.57,2.41,3.16,1.1,DCC-AQ13
2022-02-06 01:00:00,2.5,-0.8,1.25,3.24,2.19,2.88,1.07,DCC-AQ13
2022-02-06 02:00:00,2.85,-0.69,0.8,2.36,1.38,1.76,1.05,DCC-AQ13
2022-02-06 03:00:00,0.7,-0.77,0.89,2.26,1.59,2.02,1.04,DCC-AQ13
2022-02-06 04:00:00,1.17,-0.7,1.19,3.82,2.47,3.45,1.04,DCC-AQ13
2022-02-06 05:00:00,1.74,0.37,1.22,4.53,2.52,3.55,1.03,DCC-AQ13
2022-02-06 06:00:00,5.17,2.26,1.67,6.96,3.71,5.54,0.97,DCC-AQ13
2022-02-06 07:00:00,5.4,0.44,1.97,7.64,4.24,6.17,0.83,DCC-AQ13
2022-02-06 08:00:00,7.3,0.23,1.93,6.86,3.92,5.49,1.11,DCC-AQ13
2022-02-06 09:00:00,6.45,-0.01,2.21,7.82,4.54,6.52,0.83,DCC-AQ13
2022-02-06 10:00:00,9.46,1.81,2.92,11.04,6.08,8.84,1.63,DCC-AQ13
2022-02-06 11:00:00,9.11,2.43,2.69,9.01,5.32,7.5,2.36,DCC-AQ13
2022-02-06 12:00:00,6.21,4.13,2.22,10.01,4.57,6.54,1.62,DCC-AQ13
2022-02-06 13:00:00,5.08,1.17,2.39,10.36,4.94,7.22,1.67,DCC-AQ13
2022-02-06 14:00:00,4.85,1.54,2.68,13.08,5.72,8.31,1.49,DCC-AQ13
2022-02-06 15:00:00,6.74,1.48,3.01,9.04,5.49,7.6,1.26,DCC-AQ13
2022-02-06 16:00:00,5.42,-0.07,3.47,13.45,6.95,10.03,0.98,DCC-AQ13
2022-02-06 17:00:00,12.94,0.24,5.61,18.77,10.26,14.39,1.1,DCC-AQ13
2022-02-06 18:00:00,21.64,2.51,7.2,21.29,12.21,16.63,1.13,DCC-AQ13
2022-02-06 19:00:00,22.63,1.82,8.06,23.2,13.4,17.91,1.3,DCC-AQ13
2022-02-06 20:00:00,22.05,1.42,8.29,21.49,12.92,16.67,1.56,DCC-AQ13
2022-02-06 21:00:00,20.63,0.95,7.66,18.82,11.94,15.48,1.82,DCC-AQ13
2022-02-06 22:00:00,19.65,1.01,7.11,19.56,11.66,15.46,2.08,DCC-AQ13
2022-02-06 23:00:00,18.77,1.76,6.52,17.92,10.8,14.39,2.36,DCC-AQ13
2022-02-07 00:00:00,27.11,5.77,5.8,17.26,9.96,13.44,1.6,DCC-AQ13
2022-02-07 01:00:00,15.29,-0.24,5.47,15.85,9.26,12.37,1.5,DCC-AQ13
2022-02-07 02:00:00,20.63,1.12,4.97,16.23,8.86,12.08,2.61,DCC-AQ13
2022-02-07 03:00:00,25.31,1.38,4.38,16.24,8.31,11.75,3.06,DCC-AQ13
2022-02-07 04:00:00,26.35,1.62,3.92,14.04,7.48,10.76,3.2,DCC-AQ13
2022-02-07 05:00:00,63.8,41.43,3.71,18.8,7.86,11.85,3.19,DCC-AQ13
2022-02-07 06:00:00,67.65,75.27,3.77,19.89,8.17,12.23,4.28,DCC-AQ13
2022-02-07 07:00:00,70.46,98.89,3.46,15.23,6.84,9.79,5.21,DCC-AQ13
2022-02-07 08:00:00,75.32,115.81,3.76,14.4,6.49,8.95,5.35,DCC-AQ13
2022-02-07 09:00:00,52.63,37.74,1.37,9.04,2.26,2.66,3.06,DCC-AQ13
2022-02-07 10:00:00,36.68,25.74,1.05,12.13,2.29,2.98,2.66,DCC-AQ13
2022-02-07 11:00:00,34.7,21.33,1.25,14.69,3.1,4.53,2.33,DCC-AQ13
2022-02-07 12:00:00,38.39,23.65,1.38,17.36,3.63,5.46,2.85,DCC-AQ13
2022-02-07 13:00:00,42.93,21.23,1.97,8.86,3.72,5.18,2.91,DCC-AQ13
2022-02-07 14:00:00,41.86,17.27,3.0,22.07,6.45,8.75,2.62,DCC-AQ13
2022-02-07 15:00:00,49.47,17.16,3.67,24.04,7.64,10.46,2.41,DCC-AQ13
2022-02-07 16:00:00,45.84,16.53,3.66,19.66,7.47,10.91,2.49,DCC-AQ13
2022-02-07 17:00:00,43.31,12.66,3.71,21.31,7.45,10.55,2.3,DCC-AQ13
2022-02-07 18:00:00,36.06,19.15,4.59,17.44,7.78,10.53,2.34,DCC-AQ13
2022-02-07 19:00:00,19.98,4.22,3.69,11.72,6.11,8.16,1.85,DCC-AQ13
2022-02-07 20:00:00,23.24,3.22,4.06,12.13,6.75,9.1,2.4,DCC-AQ13
2022-02-07 21:00:00,20.74,3.62,4.46,12.73,7.35,10.02,2.53,DCC-AQ13
2022-02-07 22:00:00,3.93,0.06,2.98,10.41,5.55,7.99,1.96,DCC-AQ13
2022-02-07 23:00:00,3.0,-0.02,2.07,7.42,3.9,5.61,1.71,DCC-AQ13
2022-02-08 00:00:00,11.16,8.0,2.24,8.44,4.33,6.31,2.19,DCC-AQ13
2022-02-08 01:00:00,2.01,0.3,1.65,6.62,3.41,5.08,1.76,DCC-AQ13
2022-02-08 02:00:00,2.52,-0.05,1.21,4.52,2.49,3.73,1.71,DCC-AQ13
2022-02-08 03:00:00,7.65,1.44,1.28,5.35,2.63,3.95,2.27,DCC-AQ13
2022-02-08 04:00:00,11.69,3.16,1.67,7.13,3.49,5.26,2.83,DCC-AQ13
2022-02-08 05:00:00,27.97,15.25,1.77,6.57,3.39,4.92,3.25,DCC-AQ13
2022-02-08 06:00:00,43.9,34.72,1.51,9.37,3.25,4.81,5.87,DCC-AQ13
2022-02-08 07:00:00,45.92,38.39,1.55,10.8,3.25,4.74,7.06,DCC-AQ13
2022-02-08 08:00:00,59.44,54.68,1.35,11.2,2.74,3.68,7.32,DCC-AQ13
2022-02-08 09:00:00,54.38,30.76,6.26,52.7,16.46,28.79,4.89,DCC-AQ13
2022-02-08 10:00:00,46.72,22.28,1.61,14.37,4.34,7.4,3.66,DCC-AQ13
2022-02-08 11:00:00,66.69,44.41,3.82,28.33,9.47,16.22,4.95,DCC-AQ13
2022-02-08 12:00:00,63.58,36.77,5.02,46.65,13.91,24.57,4.77,DCC-AQ13
2022-02-08 13:00:00,62.21,41.88,1.79,13.61,3.72,5.43,4.64,DCC-AQ13
2022-02-08 14:00:00,57.53,35.29,1.88,15.89,3.87,5.41,3.96,DCC-AQ13
2022-02-08 15:00:00,64.59,38.98,1.73,10.28,2.92,3.67,4.23,DCC-AQ13
2022-02-08 16:00:00,64.94,41.11,2.42,7.61,3.24,3.81,3.99,DCC-AQ13
2022-02-08 17:00:00,61.68,53.56,3.09,6.6,3.73,4.34,3.98,DCC-AQ13
2022-02-08 18:00:00,64.47,48.02,4.22,6.73,4.81,5.4,3.92,DCC-AQ13
2022-02-08 19:00:00,58.21,20.65,5.44,8.0,6.01,6.46,3.22,DCC-AQ13
2022-02-08 20:00:00,35.42,8.46,3.92,5.33,4.42,4.86,2.74,DCC-AQ13
2022-02-08 21:00:00,21.15,1.44,3.17,4.31,3.63,3.9,2.44,DCC-AQ13
2022-02-08 22:00:00,21.17,1.74,2.55,3.8,2.89,3.2,1.95,DCC-AQ13
2022-02-08 23:00:00,12.69,0.47,1.01,1.99,1.32,1.58,1.79,DCC-AQ13
2022-02-09 00:00:00,19.32,7.38,1.07,2.62,1.62,1.94,1.82,DCC-AQ13
2022-02-09 01:00:00,8.23,-0.24,1.12,2.29,1.55,1.83,1.49,DCC-AQ13
2022-02-09 02:00:00,6.94,0.46,1.48,3.53,2.17,2.62,1.28,DCC-AQ13
2022-02-09 03:00:00,7.96,-0.34,1.71,5.65,3.06,4.17,1.65,DCC-AQ13
2022-02-09 04:00:00,16.08,1.4,1.73,7.81,3.92,5.84,3.19,DCC-AQ13
2022-02-09 05:00:00,30.32,8.14,2.29,12.16,5.54,8.27,4.95,DCC-AQ13
2022-02-09 06:00:00,50.25,33.46,2.12,10.55,4.89,7.44,5.57,DCC-AQ13
2022-02-09 07:00:00,61.86,41.19,2.37,14.14,5.15,7.47,4.48,DCC-AQ13
2022-02-09 08:00:00,66.65,51.79,2.8,26.35,7.05,10.44,5.62,DCC-AQ13
2022-02-09 09:00:00,57.74,34.73,3.06,23.08,7.4,11.37,8.08,DCC-AQ13
2022-02-09 10:00:00,45.33,26.69,2.98,23.98,7.48,11.32,8.11,DCC-AQ13
2022-02-09 11:00:00,38.2,21.23,3.86,34.12,10.43,16.85,7.39,DCC-AQ13
2022-02-09 12:00:00,32.48,19.7,3.3,42.16,10.94,18.88,7.42,DCC-AQ13
2022-02-09 13:00:00,31.83,14.2,3.08,31.0,8.82,14.46,6.69,DCC-AQ13
2022-02-09 14:00:00,35.06,17.25,2.8,22.24,6.82,10.32,3.85,DCC-AQ13
2022-02-09 15:00:00,39.17,17.76,2.76,30.7,7.64,11.92,3.09,DCC-AQ13
2022-02-09 16:00:00,38.46,16.27,2.75,25.24,6.94,10.83,2.43,DCC-AQ13
2022-02-09 17:00:00,59.29,37.53,3.88,35.75,9.73,15.26,3.11,DCC-AQ13
2022-02-09 18:00:00,45.87,22.25,4.57,26.67,9.13,13.29,2.21,DCC-AQ13
2022-02-09 19:00:00,40.19,9.53,4.05,18.61,7.15,9.86,1.69,DCC-AQ13
2022-02-09 20:00:00,38.19,6.47,5.05,16.32,7.78,10.18,1.75,DCC-AQ13
2022-02-09 21:00:00,24.58,2.02,4.51,14.4,6.91,8.84,1.47,DCC-AQ13
2022-02-09 22:00:00,18.81,1.49,4.44,13.02,6.8,8.81,1.51,DCC-AQ13
2022-02-24 22:00:00,8.93,-0.04,2.92,6.81,4.58,5.89,-1.86,DCC-AQ13
2022-02-24 23:00:00,9.61,0.41,2.61,6.88,4.38,5.74,-1.92,DCC-AQ13
2022-02-25 00:00:00,16.7,6.42,3.09,10.65,5.72,7.88,-1.79,DCC-AQ13
2022-02-25 01:00:00,5.96,-0.31,2.9,9.63,5.54,7.63,-2.04,DCC-AQ13
2022-02-25 02:00:00,4.92,-0.41,2.86,10.79,5.76,8.14,-2.03,DCC-AQ13
2022-02-25 03:00:00,7.68,0.37,2.7,10.19,5.43,7.72,-0.89,DCC-AQ13
2022-02-25 04:00:00,10.23,0.77,2.57,9.58,5.28,7.45,-0.22,DCC-AQ13
2022-02-25 05:00:00,19.76,4.22,3.16,12.42,6.77,9.8,-1.55,DCC-AQ13
2022-02-25 06:00:00,54.25,41.57,3.92,15.48,8.26,12.01,0.6,DCC-AQ13
2022-02-25 07:00:00,61.91,42.64,4.02,22.06,8.93,12.95,-0.23,DCC-AQ13
2022-02-25 08:00:00,74.2,85.56,4.6,40.28,11.77,17.69,4.84,DCC-AQ13
2022-02-25 09:00:00,60.63,45.16,4.99,40.74,12.51,18.93,1.42,DCC-AQ13
2022-02-25 10:00:00,43.74,29.14,4.43,37.95,11.28,17.13,3.53,DCC-AQ13
2022-02-25 11:00:00,40.14,29.66,4.35,46.53,12.22,18.98,3.52,DCC-AQ13
2022-02-25 12:00:00,33.39,30.71,3.95,34.55,10.22,16.07,3.2,DCC-AQ13
2022-02-25 13:00:00,28.86,20.26,4.01,24.19,8.65,12.83,8.37,DCC-AQ13
2022-02-25 14:00:00,38.86,32.27,3.85,23.48,8.14,12.02,10.4,DCC-AQ13
2022-02-25 15:00:00,35.57,21.29,3.61,25.06,8.01,12.25,10.68,DCC-AQ13
2022-02-25 16:00:00,43.48,19.36,3.48,21.61,7.23,10.69,13.66,DCC-AQ13
2022-02-25 17:00:00,52.46,30.86,3.98,19.99,7.33,10.69,14.48,DCC-AQ13
2022-02-25 18:00:00,42.24,19.87,4.94,17.87,8.1,10.93,13.63,DCC-AQ13
2022-02-25 19:00:00,38.29,16.33,4.17,12.96,6.66,8.97,7.04,DCC-AQ13
2022-02-25 20:00:00,33.83,9.15,3.44,9.46,5.4,7.27,8.28,DCC-AQ13
2022-02-25 21:00:00,41.29,8.8,2.87,8.65,4.59,6.27,5.03,DCC-AQ13
2022-02-25 22:00:00,38.29,11.66,2.77,6.65,3.85,4.87,12.4,DCC-AQ13
2022-02-25 23:00:00,19.66,3.46,1.54,6.34,2.75,3.87,9.61,DCC-AQ13
2022-02-26 00:00:00,29.07,14.42,1.37,8.06,2.83,4.2,9.43,DCC-AQ13
2022-02-26 01:00:00,16.74,3.04,1.31,7.36,2.81,4.11,12.95,DCC-AQ13
2022-02-26 02:00:00,15.99,2.25,1.74,7.52,3.6,5.43,5.02,DCC-AQ13
2022-02-26 03:00:00,35.01,10.24,1.76,9.67,3.86,5.88,2.89,DCC-AQ13
2022-02-26 04:00:00,32.15,9.98,1.68,13.46,4.18,6.56,1.4,DCC-AQ13
2022-02-26 05:00:00,29.15,13.85,2.04,12.26,4.65,7.18,0.93,DCC-AQ13
2022-02-26 06:00:00,27.26,12.84,1.9,15.27,4.69,7.32,0.43,DCC-AQ13
2022-02-26 07:00:00,27.96,11.73,2.16,14.94,4.94,7.29,0.04,DCC-AQ13
2022-02-26 08:00:00,15.97,4.93,1.8,12.82,4.16,6.19,-0.3,DCC-AQ13
2022-02-26 09:00:00,22.25,10.35,1.97,15.61,4.82,7.13,0.13,DCC-AQ13
2022-02-26 10:00:00,13.4,6.21,2.07,16.68,5.2,7.74,-0.22,DCC-AQ13
2022-02-26 11:00:00,15.54,8.43,2.09,15.2,5.05,7.72,-0.22,DCC-AQ13
2022-02-26 12:00:00,11.87,6.11,2.8,16.92,6.32,9.18,-0.42,DCC-AQ13
2022-02-26 13:00:00,9.76,3.55,3.28,13.97,6.71,9.54,-0.89,DCC-AQ13
2022-02-26 14:00:00,12.39,4.12,3.98,16.91,8.05,11.42,-1.28,DCC-AQ13
2022-02-26 15:00:00,18.7,4.15,4.79,18.73,9.48,13.39,-1.22,DCC-AQ13
2022-02-26 16:00:00,12.94,2.28,5.02,21.97,10.32,14.9,-1.63,DCC-AQ13
2022-02-26 17:00:00,11.17,3.61,4.88,21.57,10.12,14.71,-1.63,DCC-AQ13
2022-02-26 18:00:00,16.58,8.21,5.33,25.75,11.33,16.57,-1.35,DCC-AQ13
2022-02-26 19:00:00,14.84,2.12,5.46,25.31,11.27,15.99,-1.35,DCC-AQ13
2022-02-26 20:00:00,21.58,8.6,6.12,33.64,12.91,18.49,-0.77,DCC-AQ13
2022-02-26 21:00:00,12.24,0.71,5.84,26.28,11.86,16.68,-1.32,DCC-AQ13
2022-02-26 22:00:00,14.43,1.3,5.82,25.98,11.92,17.08,-1.51,DCC-AQ13
2022-02-26 23:00:00,14.25,2.95,6.22,27.17,12.56,17.98,-1.64,DCC-AQ13
2022-02-27 00:00:00,10.99,1.46,6.04,25.05,11.95,16.92,-1.84,DCC-AQ13
2022-02-27 01:00:00,17.65,3.36,5.82,28.56,11.92,16.92,-1.58,DCC-AQ13
2022-02-27 02:00:00,41.55,21.27,6.49,38.08,13.59,19.56,-0.32,DCC-AQ13
2022-02-27 03:00:00,22.23,2.64,6.24,29.47,12.57,18.17,-1.22,DCC-AQ13
2022-02-27 04:00:00,35.25,12.13,6.98,27.11,13.42,19.03,-1.03,DCC-AQ13
2022-02-27 05:00:00,38.35,44.6,7.69,28.38,14.16,20.2,1.5,DCC-AQ13
2022-02-27 06:00:00,29.49,12.03,7.0,27.36,13.35,19.21,-0.06,DCC-AQ13
2022-02-27 07:00:00,31.65,11.55,7.1,31.78,14.3,20.94,-0.54,DCC-AQ13
2022-02-27 08:00:00,44.79,45.19,9.48,32.49,16.65,23.32,1.74,DCC-AQ13
2022-02-27 09:00:00,13.46,4.68,7.17,31.37,14.47,21.1,-1.41,DCC-AQ13
2022-02-27 10:00:00,16.79,6.04,7.15,32.06,14.32,20.89,-1.33,DCC-AQ13
2022-02-27 11:00:00,16.31,6.72,7.15,29.5,13.86,20.04,-1.41,DCC-AQ13
2022-02-27 12:00:00,22.08,13.07,7.59,31.44,14.69,21.23,-0.94,DCC-AQ13
2022-02-27 13:00:00,20.88,8.09,7.5,30.85,14.78,21.43,-1.19,DCC-AQ13
2022-02-27 14:00:00,24.04,10.07,7.84,31.07,15.14,21.64,-1.36,DCC-AQ13
2022-02-27 15:00:00,21.31,5.25,8.0,27.71,14.77,20.82,-1.13,DCC-AQ13
2022-02-27 16:00:00,24.37,6.87,6.16,19.72,10.82,14.96,-1.42,DCC-AQ13
2022-02-27 17:00:00,29.4,8.86,4.67,14.62,7.87,10.5,-1.34,DCC-AQ13
2022-02-27 18:00:00,18.61,9.24,1.94,5.95,3.16,4.31,-1.24,DCC-AQ13
2022-02-27 19:00:00,14.89,4.02,1.86,7.41,3.57,5.23,-1.28,DCC-AQ13
2022-02-27 20:00:00,42.02,15.96,3.48,12.23,6.11,8.87,-0.81,DCC-AQ13
2022-02-27 21:00:00,12.4,1.63,2.33,9.18,4.77,7.19,-0.92,DCC-AQ13
2022-02-27 22:00:00,17.27,3.43,1.97,7.35,4.12,6.16,-1.22,DCC-AQ13
2022-02-27 23:00:00,19.21,4.06,1.97,7.71,4.08,5.91,-1.1,DCC-AQ13
2022-02-28 00:00:00,20.1,6.42,1.42,4.32,2.69,3.72,-1.37,DCC-AQ13
2022-02-28 01:00:00,8.55,0.78,0.83,2.3,1.47,1.95,-1.64,DCC-AQ13
2022-02-28 02:00:00,5.41,0.83,0.62,2.14,1.09,1.43,-1.84,DCC-AQ13
2022-02-28 03:00:00,31.54,3.3,0.56,6.95,1.9,3.53,-1.59,DCC-AQ13
2022-02-28 04:00:00,42.1,6.78,0.52,8.36,2.05,3.96,-1.02,DCC-AQ13
2022-02-28 05:00:00,24.63,9.18,0.42,2.66,0.82,1.21,-1.13,DCC-AQ13
2022-02-28 06:00:00,64.32,47.5,1.09,5.11,2.02,2.88,3.25,DCC-AQ13
2022-02-28 07:00:00,75.67,111.63,3.63,13.08,6.26,8.71,8.01,DCC-AQ13
2022-02-28 08:00:00,76.19,88.25,4.62,17.92,8.58,12.34,10.99,DCC-AQ13
2022-02-28 09:00:00,60.68,46.95,4.38,21.01,9.46,14.14,7.31,DCC-AQ13
2022-02-28 10:00:00,62.17,45.01,4.82,22.01,10.15,14.57,5.65,DCC-AQ13
2022-02-28 11:00:00,60.45,48.51,5.12,24.38,10.88,16.01,4.29,DCC-AQ13
2022-02-28 12:00:00,60.81,57.93,6.28,39.1,14.06,20.84,3.45,DCC-AQ13
2022-02-28 13:00:00,51.8,35.28,5.87,37.24,13.84,20.95,4.01,DCC-AQ13
2022-02-28 14:00:00,49.9,25.09,4.88,19.6,9.49,13.26,0.6,DCC-AQ13
2022-02-28 15:00:00,64.01,36.69,3.97,16.09,7.2,9.73,0.5,DCC-AQ13
2022-02-28 16:00:00,52.73,27.37,5.57,19.86,10.06,13.82,0.22,DCC-AQ13
2022-02-28 17:00:00,46.89,17.08,5.68,19.41,10.11,13.84,-0.54,DCC-AQ13
2022-02-28 18:00:00,59.83,20.01,6.99,20.28,10.87,14.18,-0.64,DCC-AQ13
2022-02-28 19:00:00,66.71,23.87,9.73,22.42,13.23,16.14,-0.51,DCC-AQ13
2022-02-28 20:00:00,68.96,29.11,13.69,25.89,17.03,19.67,-0.25,DCC-AQ13
