datetime,no,no2,pm1,pm10,pm2_5,pm4,serial_number
2022-05-27 20:00:00,48.3,46.04,3.59,14.5,6.77,9.57,DCC-AQ10
2022-05-27 21:00:00,33.48,46.17,4.04,15.08,7.43,10.54,DCC-AQ10
2022-05-27 22:00:00,55.32,60.46,4.34,15.36,7.58,10.5,DCC-AQ10
2022-05-27 23:00:00,44.8,52.56,4.04,16.03,7.58,10.85,DCC-AQ10
2022-05-28 00:00:00,35.66,43.65,4.11,16.37,7.8,11.15,DCC-AQ10
2022-05-28 01:00:00,13.61,36.48,3.97,15.54,7.48,10.59,DCC-AQ10
2022-05-28 02:00:00,55.98,46.61,4.33,15.43,7.6,10.45,DCC-AQ10
2022-05-28 03:00:00,11.36,24.31,4.77,14.94,7.93,10.77,DCC-AQ10
2022-05-28 04:00:00,8.53,23.34,4.38,14.23,7.33,9.99,DCC-AQ10
2022-05-28 05:00:00,69.86,39.19,4.89,15.19,7.89,10.57,DCC-AQ10
2022-05-28 06:00:00,63.28,48.31,4.82,18.06,8.57,11.98,DCC-AQ10
2022-05-28 07:00:00,44.03,41.79,3.74,15.68,7.41,10.78,DCC-AQ10
2022-05-28 08:00:00,57.14,44.22,2.7,11.69,5.54,8.32,DCC-AQ10
2022-05-28 09:00:00,29.91,34.88,2.39,11.45,4.97,7.33,DCC-AQ10
2022-05-28 10:00:00,15.18,20.58,1.95,8.19,3.8,5.5,DCC-AQ10
2022-05-28 11:00:00,19.08,24.73,1.75,7.12,3.31,4.78,DCC-AQ10
2022-05-28 12:00:00,18.44,22.71,1.88,7.82,3.45,4.84,DCC-AQ10
2022-05-28 13:00:00,23.24,26.81,2.37,10.24,4.34,5.92,DCC-AQ10
2022-05-28 14:00:00,26.39,32.46,2.7,9.39,4.6,6.22,DCC-AQ10
2022-05-28 15:00:00,26.42,25.3,2.57,8.34,4.3,5.78,DCC-AQ10
2022-05-28 16:00:00,34.54,40.35,3.73,11.1,5.93,7.85,DCC-AQ10
2022-05-28 17:00:00,4.58,20.77,2.68,7.66,4.43,6.06,DCC-AQ10
2022-05-28 18:00:00,6.67,22.93,2.84,8.31,4.58,6.1,DCC-AQ10
2022-05-28 19:00:00,11.13,30.72,3.01,8.92,4.88,6.51,DCC-AQ10
2022-05-28 20:00:00,3.67,29.44,3.13,8.52,4.85,6.38,DCC-AQ10
2022-05-28 21:00:00,7.71,20.46,2.36,6.81,3.82,5.2,DCC-AQ10
2022-05-28 22:00:00,54.6,53.43,3.51,12.8,5.38,6.94,DCC-AQ10
2022-05-28 23:00:00,71.58,55.14,4.15,11.67,5.89,7.44,DCC-AQ10
2022-05-29 00:00:00,46.89,47.15,4.0,11.05,5.65,7.07,DCC-AQ10
2022-05-29 01:00:00,8.85,26.71,2.94,9.79,4.63,6.27,DCC-AQ10
2022-05-29 02:00:00,8.87,20.21,2.49,8.27,4.04,5.54,DCC-AQ10
2022-05-29 03:00:00,7.17,17.89,2.49,9.67,4.22,5.87,DCC-AQ10
2022-05-29 04:00:00,8.96,17.22,2.51,8.73,4.25,5.89,DCC-AQ10
2022-05-29 05:00:00,7.11,12.63,2.72,9.6,4.61,6.35,DCC-AQ10
2022-05-29 06:00:00,32.79,27.21,2.86,10.39,5.0,7.04,DCC-AQ10
2022-05-29 07:00:00,45.33,31.19,2.82,10.15,4.99,7.0,DCC-AQ10
2022-05-29 08:00:00,24.76,23.91,2.9,10.79,5.17,7.2,DCC-AQ10
2022-05-29 09:00:00,25.58,26.9,3.43,11.48,5.77,7.9,DCC-AQ10
2022-05-29 10:00:00,53.47,39.73,3.99,12.93,6.63,9.01,DCC-AQ10
2022-05-29 11:00:00,5.39,12.02,4.69,14.39,7.63,10.2,DCC-AQ10
2022-05-29 12:00:00,5.65,12.78,4.31,12.73,6.77,8.9,DCC-AQ10
2022-05-29 13:00:00,17.13,19.7,3.18,11.5,5.41,7.58,DCC-AQ10
2022-05-29 14:00:00,16.68,15.97,2.11,6.99,3.54,4.95,DCC-AQ10
2022-05-29 15:00:00,14.87,15.75,1.72,6.46,2.94,4.07,DCC-AQ10
2022-05-29 16:00:00,17.38,18.32,2.1,6.45,3.31,4.41,DCC-AQ10
2022-05-29 17:00:00,29.29,27.89,1.88,5.52,2.82,3.66,DCC-AQ10
2022-05-29 18:00:00,7.79,17.61,1.32,4.36,2.06,2.72,DCC-AQ10
2022-05-29 19:00:00,48.07,40.22,1.67,4.96,2.51,3.31,DCC-AQ10
2022-05-29 20:00:00,74.03,48.94,1.69,5.58,2.55,3.31,DCC-AQ10
2022-05-29 21:00:00,44.2,45.43,1.97,5.56,2.92,3.8,DCC-AQ10
2022-05-29 22:00:00,26.2,44.56,2.16,7.3,3.31,4.34,DCC-AQ10
2022-05-29 23:00:00,19.73,29.39,2.21,8.81,3.61,4.88,DCC-AQ10
2022-05-30 00:00:00,11.84,18.46,2.26,7.9,3.53,4.69,DCC-AQ10
2022-05-30 01:00:00,3.62,9.66,2.28,7.38,3.53,4.66,DCC-AQ10
2022-05-30 02:00:00,4.32,9.87,2.67,8.4,4.13,5.51,DCC-AQ10
2022-05-30 03:00:00,4.24,10.73,2.64,8.87,4.17,5.59,DCC-AQ10
2022-05-30 04:00:00,15.75,19.29,2.84,9.61,4.57,6.21,DCC-AQ10
2022-05-30 05:00:00,49.88,45.02,3.28,13.14,5.5,7.47,DCC-AQ10
2022-05-30 06:00:00,60.13,44.35,3.85,12.91,6.19,8.38,DCC-AQ10
2022-05-30 07:00:00,55.58,43.12,4.53,17.68,7.39,9.99,DCC-AQ10
2022-05-30 08:00:00,48.97,47.78,2.67,15.08,5.37,7.86,DCC-AQ10
2022-05-30 09:00:00,47.74,35.32,2.89,15.4,5.45,7.67,DCC-AQ10
2022-05-30 10:00:00,42.38,34.58,2.7,15.0,5.15,7.23,DCC-AQ10
2022-05-30 11:00:00,41.03,36.71,2.09,12.69,4.05,5.7,DCC-AQ10
2022-05-30 12:00:00,42.01,38.1,2.11,11.28,3.92,5.53,DCC-AQ10
2022-05-30 13:00:00,38.04,42.68,2.4,13.69,4.48,6.09,DCC-AQ10
2022-05-30 14:00:00,63.99,53.61,2.14,12.72,4.11,6.08,DCC-AQ10
2022-05-30 15:00:00,65.52,49.98,1.67,6.05,2.66,3.58,DCC-AQ10
2022-05-30 16:00:00,67.47,51.81,1.99,6.65,3.12,4.42,DCC-AQ10
2022-05-30 17:00:00,71.81,57.51,2.03,4.52,2.75,3.43,DCC-AQ10
2022-05-30 18:00:00,45.05,44.97,2.33,4.84,3.04,3.68,DCC-AQ10
2022-05-30 19:00:00,9.76,30.59,3.17,5.5,3.97,4.83,DCC-AQ10
2022-05-30 20:00:00,23.48,45.51,3.88,7.31,4.92,5.94,DCC-AQ10
2022-05-30 21:00:00,23.39,48.89,4.11,6.73,4.9,5.63,DCC-AQ10
2022-05-30 22:00:00,34.97,46.41,3.39,6.27,4.13,4.81,DCC-AQ10
2022-05-30 23:00:00,33.55,40.85,3.55,6.02,4.24,4.86,DCC-AQ10
2022-05-31 00:00:00,12.26,20.17,3.94,7.08,4.72,5.35,DCC-AQ10
2022-05-31 01:00:00,11.6,15.26,4.09,7.73,5.02,5.85,DCC-AQ10
2022-05-31 02:00:00,13.03,17.39,4.04,7.25,4.82,5.59,DCC-AQ10
2022-05-31 03:00:00,12.34,16.68,3.8,6.75,4.56,5.29,DCC-AQ10
2022-05-31 04:00:00,24.64,22.67,3.55,6.84,4.42,5.27,DCC-AQ10
2022-05-31 05:00:00,59.17,40.19,3.49,7.68,4.6,5.67,DCC-AQ10
2022-05-31 06:00:00,86.47,48.67,3.86,9.43,5.22,6.5,DCC-AQ10
2022-05-31 07:00:00,66.83,38.47,3.21,9.95,4.84,6.5,DCC-AQ10
2022-05-31 08:00:00,55.87,37.73,2.53,12.69,4.69,6.8,DCC-AQ10
2022-05-31 09:00:00,55.57,37.47,2.41,10.3,4.2,5.9,DCC-AQ10
2022-05-31 10:00:00,54.69,35.24,2.71,11.26,4.54,6.36,DCC-AQ10
2022-05-31 11:00:00,61.98,39.27,2.62,11.23,4.34,5.97,DCC-AQ10
2022-05-31 12:00:00,45.27,36.34,3.14,8.98,4.41,5.53,DCC-AQ10
2022-05-31 13:00:00,56.6,36.87,1.98,11.57,3.52,4.83,DCC-AQ10
2022-05-31 14:00:00,49.71,44.76,1.76,8.99,2.93,3.86,DCC-AQ10
2022-05-31 15:00:00,48.88,35.13,1.82,9.7,3.12,4.3,DCC-AQ10
2022-05-31 16:00:00,65.38,40.34,2.33,11.03,3.89,5.29,DCC-AQ10
2022-05-31 17:00:00,67.9,48.0,1.2,3.7,1.74,2.23,DCC-AQ10
2022-05-31 18:00:00,42.72,40.5,1.8,4.86,2.52,3.28,DCC-AQ10
2022-05-31 19:00:00,26.59,31.82,3.59,6.16,4.37,5.12,DCC-AQ10
2022-05-31 20:00:00,19.35,30.96,2.12,4.64,2.91,3.66,DCC-AQ10
2022-05-31 21:00:00,24.94,36.18,3.0,5.61,3.84,4.56,DCC-AQ10
2022-05-31 22:00:00,17.57,23.71,2.1,5.14,3.0,3.86,DCC-AQ10
2022-05-31 23:00:00,12.1,21.17,2.31,5.07,3.21,4.0,DCC-AQ10
2022-06-01 00:00:00,5.99,10.95,2.64,5.58,3.68,4.52,DCC-AQ10
2022-06-01 01:00:00,8.88,10.18,2.59,5.37,3.66,4.64,DCC-AQ10
2022-06-01 02:00:00,10.17,13.05,2.61,5.5,3.6,4.57,DCC-AQ10
2022-06-01 03:00:00,8.53,9.97,2.6,5.19,3.43,4.3,DCC-AQ10
2022-06-01 04:00:00,19.86,17.67,2.79,5.09,3.4,3.94,DCC-AQ10
2022-06-01 05:00:00,118.39,53.46,3.61,7.1,4.46,5.24,DCC-AQ10
2022-06-01 06:00:00,93.56,47.26,3.6,6.68,4.39,5.16,DCC-AQ10
2022-06-01 07:00:00,72.16,43.76,3.12,7.5,4.06,5.07,DCC-AQ10
2022-06-01 08:00:00,72.74,39.6,3.22,11.79,4.7,6.17,DCC-AQ10
2022-06-01 09:00:00,74.51,49.32,3.44,14.94,5.23,6.81,DCC-AQ10
2022-06-01 10:00:00,52.03,40.28,2.94,10.44,4.29,5.68,DCC-AQ10
2022-06-01 11:00:00,26.3,27.4,2.83,7.79,3.76,4.69,DCC-AQ10
2022-06-01 12:00:00,26.1,30.55,3.41,9.71,4.51,5.41,DCC-AQ10
2022-06-01 13:00:00,14.89,24.3,2.91,9.81,4.03,4.97,DCC-AQ10
2022-06-01 14:00:00,10.24,20.74,2.35,8.79,3.37,4.26,DCC-AQ10
2022-06-01 15:00:00,9.68,20.79,2.53,8.57,3.53,4.32,DCC-AQ10
2022-06-01 16:00:00,12.58,23.31,2.57,6.02,3.24,3.85,DCC-AQ10
2022-06-01 17:00:00,23.78,32.7,2.67,5.57,3.32,3.86,DCC-AQ10
2022-06-01 18:00:00,4.3,17.11,2.15,4.95,2.66,3.03,DCC-AQ10
2022-06-01 19:00:00,6.34,25.06,2.61,5.99,3.31,3.93,DCC-AQ10
2022-06-01 20:00:00,1.22,18.96,3.02,6.13,3.66,4.17,DCC-AQ10
2022-06-01 21:00:00,11.26,27.43,2.74,5.68,3.38,4.05,DCC-AQ10
2022-06-01 22:00:00,80.98,62.85,4.97,11.92,6.48,8.02,DCC-AQ10
2022-06-01 23:00:00,99.2,65.67,4.98,12.88,6.4,7.73,DCC-AQ10
2022-06-02 00:00:00,53.85,48.67,5.81,11.81,7.09,8.41,DCC-AQ10
2022-06-02 01:00:00,50.5,40.84,5.95,12.06,7.23,8.49,DCC-AQ10
2022-06-02 02:00:00,59.4,44.37,7.51,15.21,9.29,11.15,DCC-AQ10
2022-06-02 03:00:00,40.8,39.9,7.72,14.11,9.31,10.9,DCC-AQ10
2022-06-02 04:00:00,112.5,41.95,7.16,13.92,8.71,10.24,DCC-AQ10
2022-06-02 05:00:00,300.88,79.84,7.6,16.06,9.42,11.09,DCC-AQ10
2022-06-02 06:00:00,126.07,61.16,8.57,18.01,10.68,12.68,DCC-AQ10
2022-06-02 07:00:00,26.51,41.03,5.96,20.12,8.27,10.44,DCC-AQ10
2022-06-02 08:00:00,27.83,40.96,5.52,14.18,7.1,8.5,DCC-AQ10
2022-06-02 09:00:00,28.28,41.48,5.6,15.36,7.27,8.69,DCC-AQ10
2022-06-02 10:00:00,33.84,42.07,3.92,11.6,5.27,6.47,DCC-AQ10
2022-06-02 11:00:00,36.58,46.96,4.13,13.82,5.77,7.22,DCC-AQ10
2022-06-02 12:00:00,22.92,41.88,4.14,16.03,6.1,7.81,DCC-AQ10
2022-06-02 13:00:00,74.71,64.44,4.47,16.48,6.52,8.2,DCC-AQ10
2022-06-02 14:00:00,56.43,57.47,4.42,18.92,6.66,8.34,DCC-AQ10
2022-06-02 15:00:00,78.98,59.23,3.05,14.84,4.76,6.23,DCC-AQ10
2022-06-02 16:00:00,89.45,68.63,3.25,13.21,4.69,5.93,DCC-AQ10
2022-06-02 17:00:00,81.21,52.72,3.31,14.6,4.96,6.38,DCC-AQ10
2022-06-02 18:00:00,53.62,43.32,3.02,7.39,3.86,4.54,DCC-AQ10
2022-06-02 19:00:00,32.62,37.11,2.51,6.78,3.54,4.68,DCC-AQ10
2022-06-02 20:00:00,23.01,40.99,2.61,5.59,3.58,4.6,DCC-AQ10
2022-06-02 21:00:00,18.75,38.21,4.02,5.89,4.75,5.38,DCC-AQ10
2022-06-02 22:00:00,4.95,30.25,5.12,7.47,5.86,6.58,DCC-AQ10
2022-06-02 23:00:00,2.89,18.41,6.0,8.59,6.77,7.54,DCC-AQ10
2022-06-03 00:00:00,0.94,16.73,7.42,9.59,8.11,8.74,DCC-AQ10
2022-06-03 01:00:00,11.31,18.09,6.81,8.57,7.42,7.93,DCC-AQ10
2022-06-03 02:00:00,6.37,19.81,6.76,9.99,7.73,8.6,DCC-AQ10
2022-06-03 03:00:00,1.99,13.73,3.83,7.04,4.88,6.03,DCC-AQ10
2022-06-03 04:00:00,3.82,16.55,2.45,5.04,3.28,4.13,DCC-AQ10
2022-06-03 05:00:00,96.68,57.46,3.75,6.97,4.67,5.75,DCC-AQ10
2022-06-03 06:00:00,79.2,61.43,5.19,9.3,6.29,7.44,DCC-AQ10
2022-06-03 07:00:00,61.89,55.94,6.4,10.66,7.5,8.6,DCC-AQ10
2022-06-03 08:00:00,70.07,51.63,5.1,11.08,6.29,7.4,DCC-AQ10
2022-06-03 09:00:00,17.71,33.47,4.5,9.31,5.66,6.82,DCC-AQ10
2022-06-03 10:00:00,15.04,34.95,4.58,13.55,6.44,8.09,DCC-AQ10
2022-06-03 11:00:00,16.76,29.08,2.98,10.93,4.97,6.84,DCC-AQ10
2022-06-03 12:00:00,28.92,36.09,3.03,10.86,5.04,7.04,DCC-AQ10
2022-06-03 13:00:00,15.84,28.53,3.16,12.1,5.07,6.74,DCC-AQ10
2022-06-03 14:00:00,14.77,27.84,3.74,8.76,4.92,6.02,DCC-AQ10
2022-06-03 15:00:00,10.54,29.22,7.18,12.75,8.86,10.47,DCC-AQ10
2022-06-03 16:00:00,28.76,38.33,6.05,12.58,8.05,9.96,DCC-AQ10
2022-06-03 17:00:00,21.26,37.39,3.73,10.36,5.65,7.61,DCC-AQ10
2022-06-03 18:00:00,12.98,27.75,3.48,8.46,4.84,6.17,DCC-AQ10
2022-06-03 19:00:00,13.57,25.52,4.14,8.34,5.32,6.51,DCC-AQ10
2022-06-03 20:00:00,8.13,24.0,4.85,9.43,6.13,7.32,DCC-AQ10
2022-06-03 21:00:00,9.24,23.03,4.89,11.35,6.69,8.36,DCC-AQ10
2022-06-03 22:00:00,7.9,18.23,4.35,12.42,6.6,8.65,DCC-AQ10
2022-06-03 23:00:00,4.47,12.52,3.93,12.03,6.4,8.92,DCC-AQ10
2022-06-04 00:00:00,4.36,12.05,4.27,14.38,7.41,10.59,DCC-AQ10
2022-06-04 01:00:00,3.27,11.61,4.91,16.9,8.65,12.15,DCC-AQ10
2022-06-04 02:00:00,2.73,12.47,5.24,17.87,9.06,12.54,DCC-AQ10
2022-06-04 03:00:00,2.36,11.3,5.94,18.94,9.68,12.85,DCC-AQ10
2022-06-04 04:00:00,2.25,7.61,6.78,16.45,9.98,12.8,DCC-AQ10
2022-06-04 05:00:00,4.25,13.58,6.85,16.84,9.79,12.44,DCC-AQ10
2022-06-04 06:00:00,11.14,18.86,6.5,15.73,9.11,11.46,DCC-AQ10
2022-06-04 07:00:00,6.52,16.97,6.11,14.84,8.62,10.9,DCC-AQ10
2022-06-04 08:00:00,5.89,15.49,5.8,14.06,7.97,9.83,DCC-AQ10
2022-06-04 09:00:00,11.08,21.31,5.45,13.75,7.74,9.94,DCC-AQ10
2022-06-04 10:00:00,8.53,16.95,5.32,14.28,7.62,9.6,DCC-AQ10
2022-06-04 11:00:00,7.62,15.43,5.55,15.93,7.99,10.11,DCC-AQ10
2022-06-04 12:00:00,8.52,16.17,5.99,14.64,8.48,10.76,DCC-AQ10
2022-06-04 13:00:00,6.35,14.6,5.83,13.77,8.2,10.36,DCC-AQ10
2022-06-04 14:00:00,6.88,17.8,5.84,13.64,8.09,10.08,DCC-AQ10
2022-06-04 15:00:00,13.78,22.17,5.71,13.47,8.04,10.24,DCC-AQ10
2022-06-04 16:00:00,15.18,23.44,5.67,13.14,7.94,10.03,DCC-AQ10
2022-06-04 17:00:00,15.95,23.59,5.89,13.81,8.21,10.22,DCC-AQ10
2022-06-04 18:00:00,8.44,16.74,6.11,14.61,8.55,10.6,DCC-AQ10
2022-06-04 19:00:00,5.22,15.09,6.83,15.63,9.54,11.99,DCC-AQ10
2022-06-04 20:00:00,9.42,24.65,7.56,17.74,10.55,13.3,DCC-AQ10
2022-06-04 21:00:00,6.11,17.53,7.39,17.37,10.42,13.3,DCC-AQ10
2022-06-04 22:00:00,1.4,12.19,7.55,18.61,10.76,13.72,DCC-AQ10
2022-06-04 23:00:00,7.02,24.43,7.76,18.92,11.19,14.27,DCC-AQ10
2022-06-05 00:00:00,5.45,19.52,8.09,18.67,11.61,14.71,DCC-AQ10
2022-06-05 01:00:00,4.39,17.16,8.94,20.31,12.68,16.08,DCC-AQ10
2022-06-05 02:00:00,5.28,15.94,10.11,23.8,14.45,18.35,DCC-AQ10
2022-06-05 03:00:00,3.47,14.47,9.9,22.78,14.22,18.16,DCC-AQ10
2022-06-05 04:00:00,1.66,9.85,11.06,22.71,15.15,18.82,DCC-AQ10
2022-06-05 05:00:00,3.45,11.06,10.67,21.43,14.56,17.85,DCC-AQ10
2022-06-05 06:00:00,8.12,16.13,11.75,25.8,16.21,20.09,DCC-AQ10
2022-06-05 07:00:00,6.95,16.87,9.07,19.18,12.6,15.73,DCC-AQ10
2022-06-05 08:00:00,11.38,20.01,9.71,17.82,12.71,15.29,DCC-AQ10
2022-06-05 09:00:00,7.4,20.66,10.22,16.5,12.74,14.75,DCC-AQ10
2022-06-05 10:00:00,10.77,22.08,10.36,16.34,12.5,14.3,DCC-AQ10
2022-06-05 11:00:00,9.01,21.72,10.57,16.81,12.67,14.4,DCC-AQ10
2022-06-05 12:00:00,9.29,20.32,8.67,15.56,11.1,13.19,DCC-AQ10
2022-06-05 13:00:00,11.62,24.69,9.01,12.64,10.54,11.79,DCC-AQ10
2022-06-05 14:00:00,9.85,26.08,10.3,16.37,12.92,15.19,DCC-AQ10
2022-06-05 15:00:00,9.56,24.53,9.54,15.63,12.1,14.25,DCC-AQ10
2022-06-05 16:00:00,16.06,30.95,8.37,12.58,10.14,11.51,DCC-AQ10
2022-06-05 17:00:00,13.69,33.39,7.14,10.76,8.61,9.78,DCC-AQ10
2022-06-05 18:00:00,8.84,26.18,7.51,10.99,8.93,10.09,DCC-AQ10
2022-06-05 19:00:00,13.65,28.94,8.31,13.25,10.08,11.32,DCC-AQ10
2022-06-05 20:00:00,5.2,22.11,8.84,13.89,10.8,12.51,DCC-AQ10
2022-06-05 21:00:00,4.4,21.96,8.05,13.6,10.01,11.84,DCC-AQ10
2022-06-05 22:00:00,1.57,16.26,8.51,14.03,10.49,12.36,DCC-AQ10
2022-06-05 23:00:00,12.98,27.66,8.15,13.32,10.21,12.19,DCC-AQ10
2022-06-06 00:00:00,3.78,17.78,7.21,11.68,8.94,10.42,DCC-AQ10
2022-06-06 01:00:00,3.19,11.5,6.52,10.73,8.23,9.71,DCC-AQ10
2022-06-06 02:00:00,3.35,12.16,5.21,9.29,6.78,8.14,DCC-AQ10
2022-06-06 03:00:00,2.41,10.82,4.76,9.51,6.44,7.94,DCC-AQ10
2022-06-06 04:00:00,1.53,9.66,4.65,9.81,6.37,7.9,DCC-AQ10
2022-06-06 05:00:00,4.56,17.61,5.01,9.93,6.74,8.3,DCC-AQ10
2022-06-06 06:00:00,12.96,29.62,5.47,9.91,7.07,8.5,DCC-AQ10
2022-06-06 07:00:00,7.14,28.28,4.64,8.96,5.94,7.01,DCC-AQ10
2022-06-06 08:00:00,6.7,22.98,3.96,7.66,5.05,6.0,DCC-AQ10
2022-06-06 09:00:00,2.43,10.06,3.77,6.24,4.6,5.31,DCC-AQ10
2022-06-06 10:00:00,5.36,15.46,3.87,7.15,4.89,5.79,DCC-AQ10
2022-06-06 11:00:00,22.06,32.56,4.01,7.6,4.95,5.69,DCC-AQ10
2022-06-06 12:00:00,9.6,22.38,4.04,6.62,4.91,5.61,DCC-AQ10
2022-06-06 13:00:00,8.4,18.0,3.45,5.45,4.15,4.73,DCC-AQ10
2022-06-06 14:00:00,5.94,14.77,2.94,4.52,3.51,4.01,DCC-AQ10
2022-06-06 15:00:00,9.63,17.58,3.2,5.42,3.86,4.35,DCC-AQ10
2022-06-06 16:00:00,8.89,19.0,3.05,5.32,3.62,4.05,DCC-AQ10
2022-06-06 17:00:00,12.11,25.97,3.48,5.36,4.07,4.5,DCC-AQ10
2022-06-06 18:00:00,11.82,23.84,3.69,6.31,4.35,4.84,DCC-AQ10
2022-06-06 19:00:00,3.08,14.74,3.59,5.54,4.22,4.76,DCC-AQ10
2022-06-06 20:00:00,1.42,12.51,3.67,5.31,4.23,4.72,DCC-AQ10
2022-06-06 21:00:00,1.94,14.49,3.99,5.84,4.59,5.04,DCC-AQ10
2022-06-06 22:00:00,0.76,9.43,4.67,7.01,5.37,5.95,DCC-AQ10
2022-06-06 23:00:00,0.42,9.68,5.64,7.7,6.32,6.9,DCC-AQ10
2022-06-07 00:00:00,0.38,9.04,6.3,8.92,7.13,7.87,DCC-AQ10
2022-06-07 01:00:00,0.39,6.36,5.93,8.67,6.8,7.59,DCC-AQ10
2022-06-07 02:00:00,8.91,17.21,7.66,10.36,8.45,9.14,DCC-AQ10
2022-06-07 03:00:00,17.62,25.12,5.65,9.47,6.44,7.2,DCC-AQ10
2022-06-07 04:00:00,64.73,30.1,5.3,9.77,6.1,6.84,DCC-AQ10
2022-06-07 05:00:00,187.56,54.41,6.22,11.17,7.32,8.36,DCC-AQ10
2022-06-07 06:00:00,220.83,68.78,8.67,15.38,10.27,11.78,DCC-AQ10
2022-06-07 07:00:00,24.8,39.17,6.16,11.94,7.36,8.37,DCC-AQ10
2022-06-07 08:00:00,4.59,14.81,5.89,9.96,6.89,7.69,DCC-AQ10
2022-06-07 14:00:00,7.51,20.35,6.31,17.35,8.11,9.57,DCC-AQ10
2022-06-07 15:00:00,4.45,14.59,4.31,13.09,5.77,7.05,DCC-AQ10
2022-06-07 16:00:00,3.49,15.55,4.05,9.27,5.11,6.14,DCC-AQ10
2022-06-07 17:00:00,4.82,20.15,3.93,8.1,4.83,5.68,DCC-AQ10
2022-06-07 18:00:00,2.69,19.5,4.38,7.91,5.15,5.85,DCC-AQ10
2022-06-07 19:00:00,4.17,22.87,6.06,8.8,6.85,7.48,DCC-AQ10
2022-06-07 20:00:00,3.99,25.26,5.61,7.95,6.45,7.24,DCC-AQ10
2022-06-07 21:00:00,5.46,25.62,4.79,7.39,5.64,6.48,DCC-AQ10
2022-06-07 22:00:00,4.07,19.57,2.14,3.76,2.61,3.0,DCC-AQ10
2022-06-07 23:00:00,1.51,6.24,0.77,1.88,1.1,1.44,DCC-AQ10
2022-06-08 00:00:00,1.16,4.82,0.61,1.74,0.9,1.22,DCC-AQ10
2022-06-08 01:00:00,1.52,8.2,0.81,2.35,1.14,1.44,DCC-AQ10
2022-06-08 02:00:00,12.73,26.21,1.1,2.63,1.49,1.81,DCC-AQ10
2022-06-08 03:00:00,2.29,5.18,0.74,3.38,1.48,2.22,DCC-AQ10
2022-06-08 04:00:00,3.66,8.75,1.04,5.66,2.31,3.54,DCC-AQ10
2022-06-08 05:00:00,15.56,25.39,1.65,7.05,3.1,4.43,DCC-AQ10
2022-06-08 06:00:00,25.91,39.13,1.92,9.49,3.7,5.34,DCC-AQ10
2022-06-08 07:00:00,29.01,35.34,1.67,8.1,3.23,4.73,DCC-AQ10
2022-06-08 08:00:00,38.72,34.64,1.69,5.55,2.78,3.74,DCC-AQ10
2022-06-08 09:00:00,25.17,26.2,1.93,9.0,3.56,5.01,DCC-AQ10
2022-06-08 10:00:00,23.37,28.58,2.26,11.39,4.41,6.17,DCC-AQ10
2022-06-08 11:00:00,21.07,23.9,2.14,11.99,4.19,5.77,DCC-AQ10
2022-06-08 12:00:00,27.56,23.07,1.94,14.45,4.21,5.99,DCC-AQ10
2022-06-08 13:00:00,39.13,37.11,2.84,15.55,5.93,8.45,DCC-AQ10
2022-06-08 14:00:00,28.29,30.6,2.36,11.4,4.67,6.74,DCC-AQ10
2022-06-08 15:00:00,27.74,22.8,2.63,16.36,5.77,8.55,DCC-AQ10
2022-06-08 16:00:00,30.75,26.19,2.65,16.71,5.86,8.83,DCC-AQ10
2022-06-08 17:00:00,24.59,23.28,2.7,20.09,6.46,9.72,DCC-AQ10
2022-06-08 18:00:00,18.36,18.36,2.34,16.0,5.67,8.85,DCC-AQ10
2022-06-08 19:00:00,14.42,18.2,2.53,14.25,5.63,8.35,DCC-AQ10
2022-06-08 20:00:00,11.0,18.04,2.49,13.54,5.55,8.39,DCC-AQ10
2022-06-08 21:00:00,13.91,21.93,2.64,13.22,5.74,8.65,DCC-AQ10
2022-06-08 22:00:00,17.49,26.39,2.87,14.21,6.23,9.47,DCC-AQ10
2022-06-08 23:00:00,13.58,16.89,2.71,13.18,6.13,9.55,DCC-AQ10
2022-06-09 00:00:00,14.78,17.95,2.73,13.3,6.18,9.51,DCC-AQ10
2022-06-09 01:00:00,8.66,10.74,2.59,11.93,5.78,8.81,DCC-AQ10
2022-06-09 02:00:00,12.42,15.08,2.61,11.31,5.79,8.92,DCC-AQ10
2022-06-09 03:00:00,6.75,11.77,2.75,13.45,6.44,10.18,DCC-AQ10
2022-06-09 04:00:00,2.78,8.19,2.84,13.44,6.42,10.0,DCC-AQ10
2022-06-09 05:00:00,7.31,15.4,2.74,12.7,6.04,9.19,DCC-AQ10
2022-06-09 06:00:00,18.55,27.8,2.92,13.31,6.14,9.17,DCC-AQ10
2022-06-09 07:00:00,16.54,28.06,2.51,8.46,4.52,6.31,DCC-AQ10
2022-06-09 08:00:00,18.94,35.9,2.32,10.65,4.46,6.49,DCC-AQ10
2022-06-09 09:00:00,12.92,28.41,2.04,9.26,3.63,5.05,DCC-AQ10
2022-06-09 10:00:00,11.44,20.58,1.36,6.0,2.3,3.23,DCC-AQ10
2022-06-09 11:00:00,12.3,13.95,0.95,5.98,1.76,2.63,DCC-AQ10
2022-06-09 12:00:00,14.04,12.6,1.46,8.58,2.38,3.07,DCC-AQ10
2022-06-09 13:00:00,25.23,24.67,2.29,11.24,3.6,4.71,DCC-AQ10
2022-06-09 14:00:00,31.99,27.5,3.45,13.91,5.88,7.93,DCC-AQ10
2022-06-09 15:00:00,25.67,28.96,4.87,16.9,8.34,11.0,DCC-AQ10
