datetime,no2,o3,serial_number,pm1,pm10,pm2_5,pm4
2021-10-29 21:00:00,42.4,30.85,DCC-AQ69,,,,
2021-10-29 22:00:00,53.61,19.21,DCC-AQ69,,,,
2021-10-29 23:00:00,39.2,37.75,DCC-AQ69,,,,
2021-10-30 00:00:00,17.39,59.88,DCC-AQ69,,,,
2021-10-30 01:00:00,15.71,55.42,DCC-AQ69,,,,
2021-10-30 02:00:00,18.3,48.19,DCC-AQ69,,,,
2021-10-30 03:00:00,21.67,43.51,DCC-AQ69,,,,
2021-10-30 04:00:00,24.61,36.92,DCC-AQ69,,,,
2021-10-30 05:00:00,52.39,16.61,DCC-AQ69,,,,
2021-10-30 06:00:00,60.69,5.31,DCC-AQ69,,,,
2021-10-30 07:00:00,57.08,8.75,DCC-AQ69,,,,
2021-10-30 08:00:00,50.73,16.37,DCC-AQ69,,,,
2021-10-30 09:00:00,40.12,27.96,DCC-AQ69,,,,
2021-10-30 10:00:00,40.41,31.13,DCC-AQ69,,,,
2021-10-30 11:00:00,38.87,35.53,DCC-AQ69,,,,
2021-10-30 12:00:00,43.63,31.61,DCC-AQ69,,,,
2021-10-30 13:00:00,43.42,30.76,DCC-AQ69,,,,
2021-10-30 14:00:00,42.22,32.4,DCC-AQ69,,,,
2021-10-30 15:00:00,36.06,34.7,DCC-AQ69,,,,
2021-10-30 16:00:00,52.59,20.91,DCC-AQ69,,,,
2021-10-30 17:00:00,63.84,5.18,DCC-AQ69,,,,
2021-10-30 18:00:00,57.03,3.14,DCC-AQ69,,,,
2021-10-30 19:00:00,54.83,9.32,DCC-AQ69,,,,
2021-10-30 20:00:00,48.36,16.46,DCC-AQ69,,,,
2021-10-30 21:00:00,42.64,13.25,DCC-AQ69,,,,
2021-10-30 22:00:00,43.72,22.71,DCC-AQ69,,,,
2021-10-30 23:00:00,20.09,51.69,DCC-AQ69,,,,
2021-10-31 01:00:00,4.27,67.66,DCC-AQ69,,,,
2021-10-31 02:00:00,4.02,67.89,DCC-AQ69,,,,
2021-10-31 03:00:00,7.22,70.5,DCC-AQ69,,,,
2021-10-31 04:00:00,20.84,56.02,DCC-AQ69,,,,
2021-10-31 05:00:00,7.82,71.1,DCC-AQ69,,,,
2021-10-31 06:00:00,5.08,73.18,DCC-AQ69,,,,
2021-10-31 07:00:00,34.72,41.9,DCC-AQ69,,,,
2021-10-31 08:00:00,54.2,22.55,DCC-AQ69,,,,
2021-10-31 09:00:00,47.43,32.01,DCC-AQ69,,,,
2021-10-31 10:00:00,23.16,50.1,DCC-AQ69,,,,
2021-10-31 11:00:00,30.68,49.54,DCC-AQ69,,,,
2021-10-31 12:00:00,30.54,41.67,DCC-AQ69,,,,
2021-10-31 13:00:00,33.37,38.59,DCC-AQ69,,,,
2021-10-31 14:00:00,34.71,30.88,DCC-AQ69,,,,
2021-10-31 15:00:00,31.19,29.54,DCC-AQ69,,,,
2021-10-31 16:00:00,32.19,29.23,DCC-AQ69,,,,
2021-10-31 17:00:00,41.75,22.26,DCC-AQ69,,,,
2021-10-31 18:00:00,43.04,27.74,DCC-AQ69,,,,
2021-10-31 19:00:00,44.31,16.84,DCC-AQ69,,,,
2021-10-31 20:00:00,31.74,27.96,DCC-AQ69,,,,
2021-10-31 21:00:00,22.89,38.01,DCC-AQ69,,,,
2021-10-31 22:00:00,20.89,46.47,DCC-AQ69,,,,
2021-10-31 23:00:00,18.71,53.32,DCC-AQ69,,,,
2021-11-01 00:00:00,11.55,59.58,DCC-AQ69,,,,
2021-11-01 01:00:00,8.15,61.72,DCC-AQ69,,,,
2021-11-01 02:00:00,6.05,62.5,DCC-AQ69,,,,
2021-11-01 03:00:00,6.94,61.64,DCC-AQ69,,,,
2021-11-01 04:00:00,8.4,59.99,DCC-AQ69,,,,
2021-11-01 05:00:00,12.01,56.64,DCC-AQ69,,,,
2021-11-01 06:00:00,26.41,45.14,DCC-AQ69,,,,
2021-11-01 07:00:00,39.24,32.9,DCC-AQ69,,,,
2021-11-01 08:00:00,52.29,20.47,DCC-AQ69,,,,
2021-11-01 09:00:00,56.2,13.9,DCC-AQ69,,,,
2021-11-01 10:00:00,41.18,24.4,DCC-AQ69,,,,
2021-11-01 11:00:00,50.91,24.97,DCC-AQ69,,,,
2021-11-01 12:00:00,47.93,21.94,DCC-AQ69,,,,
2021-11-01 13:00:00,48.28,22.61,DCC-AQ69,,,,
2021-11-01 14:00:00,52.63,24.95,DCC-AQ69,,,,
2021-11-01 15:00:00,63.5,13.97,DCC-AQ69,,,,
2021-11-01 16:00:00,67.99,13.1,DCC-AQ69,,,,
2021-11-01 17:00:00,74.01,10.41,DCC-AQ69,,,,
2021-11-01 18:00:00,82.66,2.16,DCC-AQ69,,,,
2021-11-01 19:00:00,59.25,8.43,DCC-AQ69,,,,
2021-11-01 20:00:00,40.01,25.75,DCC-AQ69,,,,
2021-11-01 21:00:00,37.74,25.5,DCC-AQ69,,,,
2021-11-01 22:00:00,30.74,31.93,DCC-AQ69,,,,
2021-11-01 23:00:00,31.67,30.42,DCC-AQ69,,,,
2021-11-02 00:00:00,21.18,39.62,DCC-AQ69,,,,
2021-11-02 01:00:00,15.88,46.39,DCC-AQ69,,,,
2021-11-02 02:00:00,12.25,49.05,DCC-AQ69,,,,
2021-11-02 03:00:00,11.5,47.89,DCC-AQ69,,,,
2021-11-02 04:00:00,19.08,39.15,DCC-AQ69,,,,
2021-11-02 05:00:00,28.12,31.67,DCC-AQ69,,,,
2021-11-02 06:00:00,52.46,12.73,DCC-AQ69,,,,
2021-11-02 07:00:00,64.76,2.09,DCC-AQ69,,,,
2021-11-02 08:00:00,68.23,0.96,DCC-AQ69,,,,
2021-11-02 09:00:00,67.81,3.64,DCC-AQ69,,,,
2021-11-02 10:00:00,52.72,6.98,DCC-AQ69,,,,
2021-11-02 11:00:00,52.86,6.52,DCC-AQ69,,,,
2021-11-02 12:00:00,51.78,8.56,DCC-AQ69,,,,
2021-11-02 13:00:00,51.46,9.71,DCC-AQ69,,,,
2021-11-02 14:00:00,54.0,9.41,DCC-AQ69,,,,
2021-11-02 15:00:00,64.91,5.53,DCC-AQ69,,,,
2021-11-02 16:00:00,75.83,-0.95,DCC-AQ69,,,,
2021-11-02 17:00:00,76.45,-1.94,DCC-AQ69,,,,
2021-11-02 18:00:00,75.6,-1.44,DCC-AQ69,,,,
2021-11-02 19:00:00,60.51,-1.37,DCC-AQ69,,,,
2021-11-02 20:00:00,55.04,-0.43,DCC-AQ69,,,,
2021-11-02 21:00:00,48.71,0.12,DCC-AQ69,,,,
2021-11-02 22:00:00,41.51,6.18,DCC-AQ69,,,,
2021-11-02 23:00:00,42.34,5.66,DCC-AQ69,,,,
2021-11-03 00:00:00,33.69,9.65,DCC-AQ69,,,,
2021-11-03 01:00:00,24.86,18.06,DCC-AQ69,,,,
2021-11-03 02:00:00,25.11,14.96,DCC-AQ69,,,,
2021-11-03 03:00:00,20.84,19.49,DCC-AQ69,,,,
2021-11-03 04:00:00,22.6,19.31,DCC-AQ69,,,,
2021-11-03 05:00:00,35.36,8.97,DCC-AQ69,,,,
2021-11-03 06:00:00,60.13,0.78,DCC-AQ69,,,,
2021-11-03 07:00:00,60.57,-1.06,DCC-AQ69,,,,
2021-11-03 08:00:00,64.05,-0.78,DCC-AQ69,,,,
2021-11-03 09:00:00,59.14,0.96,DCC-AQ69,,,,
2021-11-03 10:00:00,61.34,4.91,DCC-AQ69,,,,
2021-11-03 11:00:00,49.04,17.4,DCC-AQ69,,,,
2021-11-03 12:00:00,41.78,26.55,DCC-AQ69,,,,
2021-11-03 13:00:00,39.96,28.44,DCC-AQ69,,,,
2021-11-03 14:00:00,38.71,30.32,DCC-AQ69,,,,
2021-11-03 15:00:00,46.95,24.74,DCC-AQ69,,,,
2021-11-03 16:00:00,60.2,10.14,DCC-AQ69,,,,
2021-11-03 17:00:00,58.06,6.78,DCC-AQ69,,,,
2021-11-03 18:00:00,47.75,14.88,DCC-AQ69,,,,
2021-11-03 19:00:00,41.17,20.41,DCC-AQ69,,,,
2021-11-03 20:00:00,33.49,27.84,DCC-AQ69,,,,
2021-11-03 21:00:00,39.39,22.15,DCC-AQ69,,,,
2021-11-03 22:00:00,52.2,8.77,DCC-AQ69,,,,
2021-11-03 23:00:00,44.56,9.11,DCC-AQ69,,,,
2021-11-04 00:00:00,21.57,28.28,DCC-AQ69,,,,
2021-11-04 01:00:00,17.75,33.28,DCC-AQ69,,,,
2021-11-04 02:00:00,16.41,36.63,DCC-AQ69,,,,
2021-11-04 03:00:00,12.59,41.84,DCC-AQ69,,,,
2021-11-04 04:00:00,15.38,36.38,DCC-AQ69,,,,
2021-11-04 05:00:00,30.0,22.98,DCC-AQ69,,,,
2021-11-04 06:00:00,55.51,5.4,DCC-AQ69,,,,
2021-11-04 07:00:00,65.77,2.08,DCC-AQ69,,,,
2021-11-04 08:00:00,68.87,3.29,DCC-AQ69,,,,
2021-11-04 09:00:00,74.61,2.31,DCC-AQ69,,,,
2021-11-04 10:00:00,63.59,6.57,DCC-AQ69,,,,
2021-11-04 11:00:00,51.31,16.5,DCC-AQ69,,,,
2021-11-04 12:00:00,49.29,18.63,DCC-AQ69,,,,
2021-11-04 13:00:00,46.9,26.63,DCC-AQ69,,,,
2021-11-04 14:00:00,51.17,21.71,DCC-AQ69,,,,
2021-11-04 15:00:00,61.67,9.56,DCC-AQ69,,,,
2021-11-04 16:00:00,72.46,2.31,DCC-AQ69,,,,
2021-11-04 17:00:00,64.53,0.4,DCC-AQ69,,,,
2021-11-04 18:00:00,69.54,-0.09,DCC-AQ69,,,,
2021-11-04 19:00:00,52.96,9.18,DCC-AQ69,,,,
2021-11-04 20:00:00,49.59,14.73,DCC-AQ69,,,,
2021-11-04 21:00:00,49.47,7.61,DCC-AQ69,,,,
2021-11-04 22:00:00,55.15,7.11,DCC-AQ69,,,,
2021-11-04 23:00:00,47.15,15.58,DCC-AQ69,,,,
2021-11-05 00:00:00,32.36,19.95,DCC-AQ69,,,,
2021-11-05 01:00:00,26.99,23.21,DCC-AQ69,,,,
2021-11-05 02:00:00,25.61,22.08,DCC-AQ69,,,,
2021-11-05 03:00:00,20.31,29.06,DCC-AQ69,,,,
2021-11-05 04:00:00,18.1,30.16,DCC-AQ69,,,,
2021-11-05 05:00:00,23.55,31.92,DCC-AQ69,,,,
2021-11-05 06:00:00,49.28,15.68,DCC-AQ69,,,,
2021-11-05 07:00:00,69.51,4.48,DCC-AQ69,,,,
2021-11-05 08:00:00,70.45,2.15,DCC-AQ69,,,,
2021-11-05 09:00:00,67.77,4.17,DCC-AQ69,,,,
2021-11-05 10:00:00,55.84,10.41,DCC-AQ69,,,,
2021-11-05 11:00:00,53.46,11.02,DCC-AQ69,,,,
2021-11-05 12:00:00,58.7,13.26,DCC-AQ69,,,,
2021-11-05 13:00:00,65.8,7.71,DCC-AQ69,,,,
2021-11-05 14:00:00,67.88,2.69,DCC-AQ69,,,,
2021-11-05 15:00:00,66.08,5.31,DCC-AQ69,,,,
2021-11-05 16:00:00,74.86,0.33,DCC-AQ69,,,,
2021-11-05 17:00:00,72.7,-0.14,DCC-AQ69,,,,
2021-11-05 18:00:00,58.58,4.85,DCC-AQ69,,,,
2021-11-05 19:00:00,58.38,7.86,DCC-AQ69,,,,
2021-11-05 20:00:00,55.37,11.96,DCC-AQ69,,,,
2021-11-05 21:00:00,46.17,24.24,DCC-AQ69,,,,
2021-11-05 22:00:00,37.17,26.98,DCC-AQ69,,,,
2021-11-05 23:00:00,33.94,33.01,DCC-AQ69,,,,
2021-11-06 00:00:00,24.88,43.5,DCC-AQ69,,,,
2021-11-06 01:00:00,12.93,56.97,DCC-AQ69,,,,
2021-11-06 02:00:00,13.57,58.27,DCC-AQ69,,,,
2021-11-06 03:00:00,10.76,60.54,DCC-AQ69,,,,
2021-11-06 04:00:00,9.04,60.04,DCC-AQ69,,,,
2021-11-06 05:00:00,6.07,59.16,DCC-AQ69,,,,
2021-11-06 06:00:00,12.11,56.43,DCC-AQ69,,,,
2021-11-06 07:00:00,13.87,54.12,DCC-AQ69,,,,
2021-11-06 08:00:00,16.83,51.97,DCC-AQ69,,,,
2021-11-06 09:00:00,19.4,51.41,DCC-AQ69,,,,
2021-11-06 10:00:00,19.86,52.12,DCC-AQ69,,,,
2021-11-06 11:00:00,22.69,50.36,DCC-AQ69,,,,
2021-11-06 12:00:00,28.16,44.25,DCC-AQ69,,,,
2021-11-06 13:00:00,23.54,49.52,DCC-AQ69,,,,
2021-11-06 14:00:00,25.88,40.15,DCC-AQ69,,,,
2021-11-06 15:00:00,27.24,44.09,DCC-AQ69,,,,
2021-11-06 16:00:00,40.07,35.36,DCC-AQ69,,,,
2021-11-06 17:00:00,52.37,19.24,DCC-AQ69,,,,
2021-11-06 18:00:00,48.53,21.31,DCC-AQ69,,,,
2021-11-06 19:00:00,45.45,20.51,DCC-AQ69,,,,
2021-11-06 20:00:00,26.99,33.63,DCC-AQ69,,,,
2021-11-06 21:00:00,34.67,25.39,DCC-AQ69,,,,
2021-11-06 22:00:00,32.91,27.64,DCC-AQ69,,,,
2021-11-06 23:00:00,33.29,26.39,DCC-AQ69,,,,
2021-11-07 00:00:00,25.27,31.43,DCC-AQ69,,,,
2021-11-07 01:00:00,25.41,30.73,DCC-AQ69,,,,
2021-11-07 02:00:00,23.9,28.94,DCC-AQ69,,,,
2021-11-07 03:00:00,18.98,36.28,DCC-AQ69,,,,
2021-11-07 04:00:00,14.99,42.35,DCC-AQ69,,,,
2021-11-07 05:00:00,13.75,43.85,DCC-AQ69,,,,
2021-11-07 06:00:00,19.05,39.97,DCC-AQ69,,,,
2021-11-07 07:00:00,23.39,34.75,DCC-AQ69,,,,
2021-11-07 08:00:00,30.05,28.86,DCC-AQ69,,,,
2021-11-07 09:00:00,36.92,24.58,DCC-AQ69,,,,
2021-11-07 10:00:00,34.75,26.32,DCC-AQ69,,,,
2021-11-07 11:00:00,37.96,29.18,DCC-AQ69,,,,
2021-11-07 12:00:00,34.26,30.88,DCC-AQ69,,,,
2021-11-07 13:00:00,34.78,30.84,DCC-AQ69,,,,
2021-11-07 14:00:00,31.78,31.91,DCC-AQ69,,,,
2021-11-07 15:00:00,45.33,19.76,DCC-AQ69,,,,
2021-11-07 16:00:00,59.07,8.95,DCC-AQ69,,,,
2021-11-07 17:00:00,57.55,5.74,DCC-AQ69,,,,
2021-11-07 18:00:00,63.92,0.48,DCC-AQ69,,,,
2021-11-07 19:00:00,65.46,-1.02,DCC-AQ69,,,,
2021-11-07 20:00:00,65.07,-1.27,DCC-AQ69,,,,
2021-11-07 21:00:00,61.69,-1.13,DCC-AQ69,,,,
2021-11-07 22:00:00,66.81,-1.43,DCC-AQ69,,,,
2021-11-07 23:00:00,65.41,-1.39,DCC-AQ69,,,,
2021-11-08 00:00:00,58.95,-1.07,DCC-AQ69,,,,
2021-11-08 01:00:00,42.88,6.21,DCC-AQ69,,,,
2021-11-08 02:00:00,38.36,5.26,DCC-AQ69,,,,
2021-11-08 03:00:00,44.7,-1.78,DCC-AQ69,,,,
2021-11-08 04:00:00,39.33,1.93,DCC-AQ69,,,,
2021-11-08 05:00:00,53.06,-0.93,DCC-AQ69,,,,
2021-11-08 06:00:00,61.42,-1.99,DCC-AQ69,,,,
2021-11-08 07:00:00,61.82,-2.61,DCC-AQ69,,,,
2021-11-08 08:00:00,63.11,-2.78,DCC-AQ69,,,,
2021-11-08 09:00:00,83.88,-2.36,DCC-AQ69,,,,
2021-11-08 10:00:00,55.53,8.92,DCC-AQ69,,,,
2021-11-08 11:00:00,46.62,23.68,DCC-AQ69,,,,
2021-11-08 12:00:00,38.15,27.56,DCC-AQ69,,,,
2021-11-08 13:00:00,46.01,26.21,DCC-AQ69,,,,
2021-11-08 14:00:00,29.52,35.76,DCC-AQ69,,,,
2021-11-08 15:00:00,40.86,24.53,DCC-AQ69,,,,
2021-11-08 16:00:00,45.81,24.11,DCC-AQ69,,,,
2021-11-08 17:00:00,42.75,24.67,DCC-AQ69,,,,
2021-11-08 18:00:00,35.08,34.21,DCC-AQ69,,,,
2021-11-08 19:00:00,20.38,45.54,DCC-AQ69,,,,
2021-11-08 20:00:00,24.19,39.09,DCC-AQ69,,,,
2021-11-08 21:00:00,17.9,43.04,DCC-AQ69,,,,
2021-11-08 22:00:00,11.61,50.43,DCC-AQ69,,,,
2021-11-08 23:00:00,6.45,53.37,DCC-AQ69,,,,
2021-11-09 00:00:00,4.01,60.59,DCC-AQ69,,,,
2021-11-09 01:00:00,3.35,63.18,DCC-AQ69,,,,
2021-11-09 02:00:00,2.95,68.1,DCC-AQ69,,,,
2021-11-09 03:00:00,2.6,70.47,DCC-AQ69,,,,
2021-11-09 04:00:00,2.48,69.8,DCC-AQ69,,,,
2021-11-09 05:00:00,8.96,58.77,DCC-AQ69,,,,
2021-11-09 06:00:00,24.34,47.1,DCC-AQ69,,,,
2021-11-09 07:00:00,41.16,27.3,DCC-AQ69,,,,
2021-11-09 08:00:00,48.0,14.44,DCC-AQ69,,,,
2021-11-09 09:00:00,49.63,12.83,DCC-AQ69,,,,
2021-11-09 10:00:00,49.84,13.62,DCC-AQ69,,,,
2021-11-09 11:00:00,50.36,17.02,DCC-AQ69,,,,
2021-11-09 12:00:00,41.3,21.1,DCC-AQ69,,,,
2021-11-09 13:00:00,49.43,19.96,DCC-AQ69,,,,
2021-11-09 14:00:00,54.15,18.05,DCC-AQ69,,,,
2021-11-09 15:00:00,68.96,7.88,DCC-AQ69,,,,
2021-11-09 16:00:00,73.4,1.82,DCC-AQ69,,,,
2021-11-09 17:00:00,74.43,-0.82,DCC-AQ69,,,,
2021-11-09 18:00:00,70.0,-0.96,DCC-AQ69,,,,
2021-11-09 19:00:00,71.62,-0.13,DCC-AQ69,,,,
2021-11-09 20:00:00,50.35,6.78,DCC-AQ69,,,,
2021-11-09 21:00:00,42.68,15.33,DCC-AQ69,,,,
2021-11-09 22:00:00,30.57,25.89,DCC-AQ69,,,,
2021-11-09 23:00:00,24.96,32.43,DCC-AQ69,,,,
2021-11-10 00:00:00,16.31,38.22,DCC-AQ69,,,,
2021-11-10 01:00:00,11.86,43.95,DCC-AQ69,,,,
2021-11-10 02:00:00,15.98,34.85,DCC-AQ69,,,,
2021-11-10 03:00:00,14.71,31.9,DCC-AQ69,,,,
2021-11-10 04:00:00,21.69,22.67,DCC-AQ69,,,,
2021-11-10 05:00:00,37.58,7.0,DCC-AQ69,,,,
2021-11-10 06:00:00,60.42,-1.1,DCC-AQ69,,,,
2021-11-10 07:00:00,68.54,-1.79,DCC-AQ69,,,,
2021-11-10 08:00:00,63.87,-1.36,DCC-AQ69,,,,
2021-11-10 09:00:00,63.67,-0.74,DCC-AQ69,,,,
2021-11-10 10:00:00,62.92,-0.02,DCC-AQ69,,,,
2021-11-10 11:00:00,62.56,6.42,DCC-AQ69,,,,
2021-11-10 12:00:00,63.25,6.75,DCC-AQ69,,,,
2021-11-10 13:00:00,66.88,2.88,DCC-AQ69,,,,
2021-11-10 14:00:00,67.5,3.63,DCC-AQ69,,,,
2021-11-10 15:00:00,65.05,7.32,DCC-AQ69,,,,
2021-11-10 16:00:00,78.76,1.11,DCC-AQ69,,,,
2021-11-10 17:00:00,70.55,-0.18,DCC-AQ69,,,,
2021-11-10 18:00:00,79.28,-1.68,DCC-AQ69,,,,
2021-11-10 19:00:00,70.93,-1.4,DCC-AQ69,,,,
2021-11-10 20:00:00,68.93,-0.67,DCC-AQ69,,,,
2021-11-10 21:00:00,65.36,-1.36,DCC-AQ69,,,,
2021-11-10 22:00:00,60.6,0.14,DCC-AQ69,,,,
2021-11-10 23:00:00,48.7,6.09,DCC-AQ69,,,,
2021-11-11 00:00:00,46.88,8.3,DCC-AQ69,,,,
2021-11-11 01:00:00,26.51,23.61,DCC-AQ69,,,,
2021-11-11 02:00:00,18.02,30.78,DCC-AQ69,,,,
2021-11-11 03:00:00,16.76,31.59,DCC-AQ69,,,,
2021-11-11 04:00:00,21.04,34.5,DCC-AQ69,,,,
2021-11-11 05:00:00,49.76,7.22,DCC-AQ69,,,,
2021-11-11 06:00:00,64.82,1.56,DCC-AQ69,,,,
2021-11-11 07:00:00,65.44,7.88,DCC-AQ69,,,,
2021-11-11 08:00:00,63.35,6.4,DCC-AQ69,,,,
2021-11-11 09:00:00,59.28,4.76,DCC-AQ69,,,,
2021-11-11 10:00:00,70.04,4.21,DCC-AQ69,,,,
2021-11-11 11:00:00,56.58,12.82,DCC-AQ69,,,,
2021-11-11 12:00:00,54.42,11.9,DCC-AQ69,,,,
2021-11-11 13:00:00,53.33,20.29,DCC-AQ69,,,,
2021-11-11 14:00:00,41.47,30.16,DCC-AQ69,,,,
2021-11-11 15:00:00,39.44,35.9,DCC-AQ69,,,,
2021-11-11 16:00:00,34.55,42.61,DCC-AQ69,,,,
2021-11-11 17:00:00,67.67,20.42,DCC-AQ69,,,,
2021-11-11 18:00:00,46.36,30.05,DCC-AQ69,,,,
2021-11-11 19:00:00,50.49,21.91,DCC-AQ69,,,,
2021-11-11 20:00:00,49.54,18.45,DCC-AQ69,,,,
2021-11-11 21:00:00,36.17,47.25,DCC-AQ69,,,,
2021-11-11 22:00:00,43.91,45.07,DCC-AQ69,,,,
2021-11-26 22:00:00,23.17,46.66,DCC-AQ69,,,,
2021-11-26 23:00:00,24.36,45.53,DCC-AQ69,,,,
2021-11-27 00:00:00,15.43,54.98,DCC-AQ69,,,,
2021-11-27 01:00:00,10.2,55.44,DCC-AQ69,,,,
2021-11-27 02:00:00,7.75,58.21,DCC-AQ69,,,,
2021-11-27 03:00:00,8.05,58.91,DCC-AQ69,,,,
2021-11-27 04:00:00,5.72,62.77,DCC-AQ69,,,,
2021-11-27 05:00:00,6.22,64.04,DCC-AQ69,,,,
2021-11-27 06:00:00,10.61,62.78,DCC-AQ69,,,,
2021-11-27 07:00:00,23.92,51.2,DCC-AQ69,,,,
2021-11-27 08:00:00,33.94,47.05,DCC-AQ69,,,,
2021-11-27 09:00:00,28.18,48.98,DCC-AQ69,,,,
2021-11-27 10:00:00,28.14,48.17,DCC-AQ69,,,,
2021-11-27 11:00:00,27.18,50.07,DCC-AQ69,,,,
2021-11-27 12:00:00,27.01,49.85,DCC-AQ69,,,,
2021-11-27 13:00:00,32.89,43.83,DCC-AQ69,,,,
2021-11-27 14:00:00,38.04,37.78,DCC-AQ69,,,,
2021-11-27 15:00:00,58.29,24.29,DCC-AQ69,,,,
2021-11-27 16:00:00,56.9,22.82,DCC-AQ69,,,,
2021-11-27 17:00:00,65.69,10.98,DCC-AQ69,,,,
2021-11-27 18:00:00,66.37,7.73,DCC-AQ69,,,,
2021-11-27 19:00:00,63.33,7.28,DCC-AQ69,,,,
2021-11-27 20:00:00,69.03,3.01,DCC-AQ69,,,,
2021-11-27 21:00:00,48.96,15.3,DCC-AQ69,,,,
2021-11-27 22:00:00,52.33,8.54,DCC-AQ69,,,,
2021-11-27 23:00:00,45.12,12.93,DCC-AQ69,,,,
2021-11-28 00:00:00,38.31,14.25,DCC-AQ69,,,,
2021-11-28 01:00:00,42.89,9.43,DCC-AQ69,,,,
2021-11-28 02:00:00,32.74,16.89,DCC-AQ69,,,,
2021-11-28 03:00:00,22.12,23.83,DCC-AQ69,,,,
2021-11-28 04:00:00,21.25,29.5,DCC-AQ69,,,,
2021-11-28 05:00:00,17.07,35.73,DCC-AQ69,,,,
2021-11-28 06:00:00,27.41,28.64,DCC-AQ69,,,,
2021-11-28 07:00:00,36.09,24.67,DCC-AQ69,,,,
2021-11-28 08:00:00,44.57,19.64,DCC-AQ69,,,,
2021-11-28 09:00:00,38.25,30.26,DCC-AQ69,,,,
2021-11-28 10:00:00,37.6,26.8,DCC-AQ69,,,,
2021-11-28 11:00:00,49.38,24.7,DCC-AQ69,,,,
2021-11-28 12:00:00,48.87,22.67,DCC-AQ69,,,,
2021-11-28 13:00:00,49.67,23.76,DCC-AQ69,,,,
2021-11-28 14:00:00,46.74,16.17,DCC-AQ69,,,,
2021-11-28 15:00:00,62.57,3.02,DCC-AQ69,,,,
2021-11-28 16:00:00,65.3,1.71,DCC-AQ69,,,,
2021-11-28 17:00:00,60.37,3.04,DCC-AQ69,,,,
2021-11-28 18:00:00,65.4,-0.27,DCC-AQ69,,,,
2021-11-28 19:00:00,70.42,-0.79,DCC-AQ69,,,,
2021-11-28 20:00:00,59.29,-1.58,DCC-AQ69,,,,
2021-11-28 21:00:00,58.77,-1.21,DCC-AQ69,,,,
2021-11-28 22:00:00,48.84,-1.24,DCC-AQ69,,,,
2021-11-28 23:00:00,45.69,-0.77,DCC-AQ69,,,,
2021-11-29 00:00:00,36.16,5.66,DCC-AQ69,,,,
2021-11-29 01:00:00,28.01,11.21,DCC-AQ69,,,,
2021-11-29 02:00:00,25.93,12.7,DCC-AQ69,,,,
2021-11-29 03:00:00,29.92,10.31,DCC-AQ69,,,,
2021-11-29 04:00:00,33.53,7.75,DCC-AQ69,,,,
2021-11-29 05:00:00,44.51,2.07,DCC-AQ69,,,,
2021-11-29 06:00:00,66.07,-1.07,DCC-AQ69,,,,
2021-11-29 07:00:00,79.41,2.25,DCC-AQ69,,,,
2021-11-29 08:00:00,84.69,-1.33,DCC-AQ69,,,,
2021-11-29 09:00:00,79.93,-0.62,DCC-AQ69,,,,
2021-11-29 10:00:00,61.14,5.3,DCC-AQ69,,,,
2021-11-29 11:00:00,58.93,5.52,DCC-AQ69,,,,
2021-11-29 12:00:00,57.88,5.01,DCC-AQ69,,,,
2021-11-29 13:00:00,58.74,3.79,DCC-AQ69,,,,
2021-11-29 14:00:00,64.24,5.19,DCC-AQ69,,,,
2021-11-29 15:00:00,71.96,2.34,DCC-AQ69,,,,
2021-11-29 16:00:00,70.94,1.89,DCC-AQ69,,,,
2021-11-29 17:00:00,74.15,3.76,DCC-AQ69,,,,
2021-11-29 18:00:00,60.71,8.75,DCC-AQ69,,,,
2021-11-29 19:00:00,41.49,18.89,DCC-AQ69,,,,
2021-11-29 20:00:00,30.98,29.99,DCC-AQ69,,,,
2021-11-29 21:00:00,24.84,34.18,DCC-AQ69,,,,
2021-11-29 22:00:00,18.75,39.74,DCC-AQ69,,,,
2021-11-29 23:00:00,20.25,41.6,DCC-AQ69,,,,
2021-11-30 00:00:00,15.02,46.2,DCC-AQ69,,,,
2021-11-30 01:00:00,12.6,52.71,DCC-AQ69,,,,
2021-11-30 02:00:00,9.29,53.21,DCC-AQ69,,,,
2021-11-30 03:00:00,7.8,53.37,DCC-AQ69,,,,
2021-11-30 04:00:00,9.94,51.48,DCC-AQ69,,,,
2021-11-30 05:00:00,14.6,42.98,DCC-AQ69,,,,
2021-11-30 06:00:00,32.95,27.63,DCC-AQ69,,,,
2021-11-30 07:00:00,37.41,26.51,DCC-AQ69,,,,
2021-11-30 08:00:00,43.49,24.63,DCC-AQ69,,,,
2021-11-30 09:00:00,49.87,22.61,DCC-AQ69,,,,
2021-11-30 10:00:00,44.03,27.95,DCC-AQ69,,,,
2021-11-30 11:00:00,47.98,26.72,DCC-AQ69,,,,
2021-11-30 12:00:00,48.56,27.2,DCC-AQ69,,,,
2021-11-30 13:00:00,45.93,28.76,DCC-AQ69,,,,
2021-11-30 14:00:00,44.16,29.4,DCC-AQ69,,,,
2021-11-30 15:00:00,51.44,22.43,DCC-AQ69,,,,
2021-11-30 16:00:00,57.72,19.4,DCC-AQ69,,,,
2021-11-30 17:00:00,51.64,22.65,DCC-AQ69,,,,
2021-11-30 18:00:00,36.57,28.8,DCC-AQ69,,,,
2021-11-30 19:00:00,32.47,34.83,DCC-AQ69,,,,
2021-11-30 20:00:00,34.42,38.48,DCC-AQ69,,,,
2021-11-30 21:00:00,26.95,42.32,DCC-AQ69,,,,
