datetime,co,no,no2,so2,serial_number
2022-06-09 21:00:00,-0.05,0.84,7.42,0.43,DCC-AQ1
2022-06-09 22:00:00,-0.1,0.72,2.64,0.42,DCC-AQ1
2022-06-24 22:00:00,,1.63,10.2,1.94,DCC-AQ1
2022-06-24 23:00:00,,0.9,2.28,1.98,DCC-AQ1
2022-06-25 00:00:00,,0.91,2.11,2.12,DCC-AQ1
2022-06-25 01:00:00,0.0,0.51,0.6,2.01,DCC-AQ1
2022-06-25 02:00:00,0.0,0.56,0.15,1.94,DCC-AQ1
2022-06-25 03:00:00,0.0,0.32,-0.14,1.94,DCC-AQ1
2022-06-25 04:00:00,0.0,0.69,0.68,1.8,DCC-AQ1
2022-06-25 05:00:00,0.0,1.07,1.71,1.99,DCC-AQ1
2022-06-25 06:00:00,-0.01,1.29,2.5,1.93,DCC-AQ1
2022-06-25 07:00:00,0.0,1.96,3.47,1.83,DCC-AQ1
2022-06-25 08:00:00,-0.01,2.38,3.78,1.96,DCC-AQ1
2022-06-25 09:00:00,,2.68,4.72,2.05,DCC-AQ1
2022-06-25 10:00:00,,7.5,11.25,2.12,DCC-AQ1
2022-06-25 11:00:00,,8.72,12.4,2.13,DCC-AQ1
2022-06-25 12:00:00,,6.41,8.55,1.92,DCC-AQ1
2022-06-25 13:00:00,,4.31,6.2,1.76,DCC-AQ1
2022-06-25 14:00:00,,3.22,4.98,1.77,DCC-AQ1
2022-06-25 15:00:00,,2.38,5.35,1.83,DCC-AQ1
2022-06-25 16:00:00,,1.55,4.38,1.78,DCC-AQ1
2022-06-25 17:00:00,,1.6,4.31,1.75,DCC-AQ1
2022-06-25 18:00:00,,1.13,3.65,1.71,DCC-AQ1
2022-06-25 19:00:00,,0.95,4.8,1.58,DCC-AQ1
2022-06-25 20:00:00,,0.92,6.1,1.87,DCC-AQ1
2022-06-25 21:00:00,,0.99,5.38,1.59,DCC-AQ1
2022-06-25 22:00:00,,0.81,4.48,1.73,DCC-AQ1
2022-06-25 23:00:00,,0.74,2.59,1.79,DCC-AQ1
2022-06-26 00:00:00,,0.42,1.06,1.78,DCC-AQ1
2022-06-26 01:00:00,0.0,0.43,0.69,1.86,DCC-AQ1
2022-06-26 02:00:00,,0.64,2.38,1.81,DCC-AQ1
2022-06-26 03:00:00,,1.1,3.77,1.97,DCC-AQ1
2022-06-26 04:00:00,0.0,0.76,1.57,1.97,DCC-AQ1
2022-06-26 05:00:00,0.0,0.78,0.44,1.96,DCC-AQ1
2022-06-26 06:00:00,0.0,0.93,1.55,1.95,DCC-AQ1
2022-06-26 07:00:00,,1.23,1.81,1.87,DCC-AQ1
2022-06-26 08:00:00,0.0,1.96,1.83,1.89,DCC-AQ1
2022-06-26 09:00:00,0.0,2.09,2.57,1.73,DCC-AQ1
2022-06-26 10:00:00,,2.51,2.69,1.83,DCC-AQ1
2022-06-26 11:00:00,,4.41,3.69,1.88,DCC-AQ1
2022-06-26 12:00:00,,1.81,0.96,1.74,DCC-AQ1
2022-06-26 13:00:00,,2.52,2.23,1.72,DCC-AQ1
2022-06-26 14:00:00,,2.19,2.21,1.66,DCC-AQ1
2022-06-26 15:00:00,,1.52,4.12,1.63,DCC-AQ1
2022-06-26 16:00:00,,2.51,6.4,1.62,DCC-AQ1
2022-06-26 17:00:00,,2.1,4.71,1.47,DCC-AQ1
2022-06-26 18:00:00,,1.3,2.38,1.46,DCC-AQ1
2022-06-26 19:00:00,,1.31,4.37,1.3,DCC-AQ1
2022-06-26 20:00:00,,0.58,3.32,1.23,DCC-AQ1
2022-06-26 21:00:00,,1.36,7.15,1.08,DCC-AQ1
2022-06-26 22:00:00,,0.66,5.12,1.13,DCC-AQ1
2022-06-26 23:00:00,,0.24,1.39,1.07,DCC-AQ1
2022-06-27 00:00:00,,0.14,0.01,1.26,DCC-AQ1
2022-06-27 01:00:00,0.0,0.03,-0.53,1.24,DCC-AQ1
2022-06-27 02:00:00,0.0,0.23,0.65,1.26,DCC-AQ1
2022-06-27 03:00:00,-0.01,0.65,1.24,1.15,DCC-AQ1
2022-06-27 04:00:00,-0.03,1.02,3.09,1.16,DCC-AQ1
2022-06-27 05:00:00,-0.03,5.2,9.32,1.41,DCC-AQ1
2022-06-27 06:00:00,-0.1,5.2,10.78,1.45,DCC-AQ1
2022-06-27 07:00:00,-0.08,8.02,11.19,1.82,DCC-AQ1
2022-06-27 08:00:00,-0.06,5.89,7.99,1.48,DCC-AQ1
2022-06-27 09:00:00,-0.01,5.41,7.78,1.54,DCC-AQ1
2022-06-27 10:00:00,-0.03,7.9,16.14,1.7,DCC-AQ1
2022-06-27 11:00:00,-0.02,19.86,26.22,2.71,DCC-AQ1
2022-06-27 12:00:00,-0.02,14.84,18.7,1.94,DCC-AQ1
2022-06-27 13:00:00,-0.01,4.71,7.96,1.47,DCC-AQ1
2022-06-27 14:00:00,0.0,3.92,6.46,1.36,DCC-AQ1
2022-06-27 15:00:00,0.01,6.17,8.79,1.4,DCC-AQ1
2022-06-27 16:00:00,,3.72,7.93,1.2,DCC-AQ1
2022-06-27 17:00:00,0.0,3.48,7.41,1.22,DCC-AQ1
2022-06-27 18:00:00,0.0,7.48,11.2,1.33,DCC-AQ1
2022-06-27 19:00:00,,3.0,6.31,1.26,DCC-AQ1
2022-06-27 20:00:00,,0.92,4.14,1.16,DCC-AQ1
2022-06-27 21:00:00,0.0,0.65,3.94,1.18,DCC-AQ1
2022-06-27 22:00:00,,1.04,2.67,1.02,DCC-AQ1
2022-06-27 23:00:00,,2.11,4.6,1.13,DCC-AQ1
2022-06-28 00:00:00,,0.46,0.19,1.17,DCC-AQ1
2022-06-28 01:00:00,,0.26,-0.58,1.16,DCC-AQ1
2022-06-28 02:00:00,,0.0,-1.11,1.18,DCC-AQ1
2022-06-28 03:00:00,,0.31,-1.21,1.15,DCC-AQ1
2022-06-28 04:00:00,,0.35,0.05,1.27,DCC-AQ1
2022-06-28 05:00:00,,1.62,7.01,1.49,DCC-AQ1
2022-06-28 06:00:00,,4.55,18.65,1.68,DCC-AQ1
2022-06-28 07:00:00,0.0,6.31,23.59,1.79,DCC-AQ1
2022-06-28 08:00:00,0.01,10.7,26.38,1.93,DCC-AQ1
2022-06-28 09:00:00,0.02,6.4,19.29,1.8,DCC-AQ1
2022-06-28 10:00:00,0.06,6.51,15.77,1.72,DCC-AQ1
2022-06-28 11:00:00,0.05,7.72,15.85,1.83,DCC-AQ1
2022-06-28 12:00:00,0.0,4.31,6.74,1.61,DCC-AQ1
2022-06-28 13:00:00,,4.31,7.29,1.6,DCC-AQ1
2022-06-28 14:00:00,0.0,6.13,6.56,1.59,DCC-AQ1
2022-06-28 15:00:00,0.02,10.26,10.64,1.9,DCC-AQ1
2022-06-28 16:00:00,0.02,11.32,13.36,1.86,DCC-AQ1
2022-06-28 17:00:00,,7.5,10.21,1.81,DCC-AQ1
2022-06-28 18:00:00,,6.45,10.85,1.74,DCC-AQ1
2022-06-28 19:00:00,0.01,6.28,12.84,1.47,DCC-AQ1
2022-06-28 20:00:00,,4.08,7.67,1.36,DCC-AQ1
2022-06-28 21:00:00,,1.25,6.53,1.4,DCC-AQ1
2022-06-28 22:00:00,,1.43,6.39,1.29,DCC-AQ1
2022-06-28 23:00:00,,0.91,3.37,1.23,DCC-AQ1
2022-06-29 00:00:00,0.0,0.85,2.71,1.3,DCC-AQ1
2022-06-29 01:00:00,,0.17,2.63,1.28,DCC-AQ1
2022-06-29 02:00:00,0.0,0.69,4.04,1.24,DCC-AQ1
2022-06-29 03:00:00,0.0,0.69,3.86,1.35,DCC-AQ1
2022-06-29 04:00:00,,1.5,4.61,1.49,DCC-AQ1
2022-06-29 05:00:00,,2.28,7.21,1.55,DCC-AQ1
2022-06-29 06:00:00,,4.66,11.44,1.61,DCC-AQ1
2022-06-29 07:00:00,0.03,6.46,11.67,1.88,DCC-AQ1
2022-06-29 08:00:00,0.01,8.24,11.75,1.92,DCC-AQ1
2022-06-29 09:00:00,0.05,13.02,14.01,2.13,DCC-AQ1
2022-06-29 10:00:00,,5.92,7.5,1.88,DCC-AQ1
2022-06-29 11:00:00,0.01,4.65,6.32,1.57,DCC-AQ1
2022-06-29 12:00:00,0.02,6.52,9.94,1.95,DCC-AQ1
2022-06-29 13:00:00,0.0,3.77,10.19,1.66,DCC-AQ1
2022-06-29 14:00:00,0.03,6.61,13.6,1.64,DCC-AQ1
2022-06-29 15:00:00,0.04,13.82,17.94,2.18,DCC-AQ1
2022-06-29 16:00:00,0.02,6.54,13.52,1.59,DCC-AQ1
2022-06-29 17:00:00,0.01,4.37,11.27,1.45,DCC-AQ1
2022-06-29 18:00:00,0.0,4.62,9.18,1.65,DCC-AQ1
2022-06-29 19:00:00,0.01,7.0,16.7,1.45,DCC-AQ1
2022-06-29 20:00:00,,2.7,13.39,1.26,DCC-AQ1
2022-06-29 21:00:00,,3.13,17.85,1.28,DCC-AQ1
2022-06-29 22:00:00,,1.0,10.53,1.14,DCC-AQ1
2022-06-29 23:00:00,,0.61,8.99,1.03,DCC-AQ1
2022-06-30 00:00:00,0.0,0.68,8.56,1.19,DCC-AQ1
2022-06-30 01:00:00,,1.13,11.2,1.11,DCC-AQ1
2022-06-30 02:00:00,,0.4,4.43,1.16,DCC-AQ1
2022-06-30 03:00:00,,0.69,3.47,1.17,DCC-AQ1
2022-06-30 04:00:00,,1.7,8.12,1.25,DCC-AQ1
2022-06-30 05:00:00,0.0,6.57,20.72,1.39,DCC-AQ1
2022-06-30 06:00:00,0.0,11.98,22.06,1.72,DCC-AQ1
2022-06-30 07:00:00,0.01,14.12,20.55,1.99,DCC-AQ1
2022-06-30 08:00:00,0.03,11.55,16.14,1.73,DCC-AQ1
2022-06-30 09:00:00,0.02,11.35,11.81,1.89,DCC-AQ1
2022-06-30 10:00:00,,5.76,7.4,1.59,DCC-AQ1
2022-06-30 11:00:00,0.01,7.96,10.66,1.73,DCC-AQ1
2022-06-30 12:00:00,0.0,7.61,14.18,1.68,DCC-AQ1
2022-06-30 13:00:00,0.0,8.25,15.08,1.64,DCC-AQ1
2022-06-30 14:00:00,0.02,11.35,16.34,1.57,DCC-AQ1
2022-06-30 15:00:00,0.04,13.87,19.15,1.67,DCC-AQ1
2022-06-30 16:00:00,0.03,6.97,12.87,1.84,DCC-AQ1
2022-06-30 17:00:00,,7.5,15.64,1.54,DCC-AQ1
2022-06-30 18:00:00,0.0,2.58,11.05,1.33,DCC-AQ1
2022-06-30 19:00:00,0.01,1.67,14.1,1.07,DCC-AQ1
2022-06-30 20:00:00,,0.52,7.68,1.01,DCC-AQ1
2022-06-30 21:00:00,0.01,1.72,13.18,0.97,DCC-AQ1
2022-06-30 22:00:00,0.0,0.7,7.7,1.1,DCC-AQ1
2022-06-30 23:00:00,,0.54,4.61,1.03,DCC-AQ1
2022-07-01 00:00:00,,0.25,1.42,1.05,DCC-AQ1
2022-07-01 01:00:00,,0.1,1.53,0.86,DCC-AQ1
2022-07-01 02:00:00,,0.24,1.66,1.02,DCC-AQ1
2022-07-01 03:00:00,,0.54,5.01,1.06,DCC-AQ1
2022-07-01 04:00:00,,0.82,9.67,0.99,DCC-AQ1
2022-07-01 05:00:00,0.0,2.85,13.65,1.21,DCC-AQ1
2022-07-01 06:00:00,0.01,7.17,20.55,1.38,DCC-AQ1
2022-07-01 07:00:00,,11.04,20.14,1.65,DCC-AQ1
2022-07-01 08:00:00,,5.0,9.95,1.41,DCC-AQ1
2022-07-01 09:00:00,,7.31,10.09,1.73,DCC-AQ1
2022-07-01 10:00:00,,7.64,11.58,1.62,DCC-AQ1
2022-07-01 11:00:00,,8.39,13.93,1.67,DCC-AQ1
2022-07-01 12:00:00,0.02,6.25,8.93,1.41,DCC-AQ1
2022-07-01 13:00:00,0.05,6.2,12.36,1.49,DCC-AQ1
2022-07-01 14:00:00,0.1,12.88,22.45,1.42,DCC-AQ1
2022-07-01 15:00:00,0.05,10.44,15.71,1.43,DCC-AQ1
2022-07-01 16:00:00,0.05,9.77,11.11,1.58,DCC-AQ1
2022-07-01 17:00:00,0.01,3.95,9.19,1.42,DCC-AQ1
2022-07-01 18:00:00,0.01,3.4,8.14,1.45,DCC-AQ1
2022-07-01 19:00:00,,1.98,5.85,1.33,DCC-AQ1
2022-07-01 20:00:00,0.02,1.15,10.93,1.17,DCC-AQ1
2022-07-01 21:00:00,,0.73,5.1,1.13,DCC-AQ1
2022-07-01 22:00:00,0.02,0.65,5.74,1.14,DCC-AQ1
2022-07-01 23:00:00,,1.26,6.16,1.18,DCC-AQ1
2022-07-02 00:00:00,,0.55,5.93,1.15,DCC-AQ1
2022-07-02 01:00:00,0.0,0.71,3.21,1.23,DCC-AQ1
2022-07-02 02:00:00,0.01,0.63,1.2,1.21,DCC-AQ1
2022-07-02 03:00:00,0.0,0.43,-0.26,1.31,DCC-AQ1
2022-07-02 04:00:00,,0.25,0.5,1.34,DCC-AQ1
2022-07-02 05:00:00,0.0,1.32,3.21,1.32,DCC-AQ1
2022-07-02 06:00:00,,1.55,3.34,1.36,DCC-AQ1
2022-07-02 07:00:00,,1.37,3.31,1.35,DCC-AQ1
2022-07-02 08:00:00,,1.39,3.29,1.37,DCC-AQ1
2022-07-02 09:00:00,,2.28,5.55,1.35,DCC-AQ1
2022-07-02 10:00:00,,3.81,9.02,1.46,DCC-AQ1
2022-07-02 11:00:00,,2.18,3.96,1.46,DCC-AQ1
2022-07-02 12:00:00,,2.18,5.19,1.46,DCC-AQ1
2022-07-02 13:00:00,,2.67,7.05,1.28,DCC-AQ1
2022-07-02 14:00:00,0.01,6.2,15.05,1.26,DCC-AQ1
2022-07-02 15:00:00,,3.06,6.35,1.32,DCC-AQ1
