datetime,no2,o3,pm10,pm2_5,so2,serial_number
2021-10-02 08:00:00,11.03,63.84,2.33,1.47,0.58,DCC-AQ22
2021-10-02 09:00:00,7.29,70.9,4.03,2.15,1.02,DCC-AQ22
2021-10-02 10:00:00,6.34,70.9,4.83,2.57,0.79,DCC-AQ22
2021-10-02 11:00:00,10.38,64.03,4.14,2.1,0.81,DCC-AQ22
2021-10-02 12:00:00,8.1,62.97,2.87,1.35,1.41,DCC-AQ22
2021-10-02 13:00:00,14.47,59.84,2.37,1.16,1.49,DCC-AQ22
2021-10-02 14:00:00,6.94,65.11,3.44,1.24,1.34,DCC-AQ22
2021-10-02 15:00:00,8.89,65.11,3.14,1.29,1.39,DCC-AQ22
2021-10-02 16:00:00,11.02,63.96,3.33,2.17,2.11,DCC-AQ22
2021-10-02 17:00:00,11.19,61.12,5.3,3.37,1.39,DCC-AQ22
2021-10-02 18:00:00,14.03,56.26,6.82,4.21,1.28,DCC-AQ22
2021-10-02 19:00:00,20.27,46.61,8.2,6.17,1.46,DCC-AQ22
2021-10-02 20:00:00,8.6,55.43,6.83,4.64,1.03,DCC-AQ22
2021-10-02 21:00:00,5.06,58.76,5.88,3.75,1.15,DCC-AQ22
2021-10-02 22:00:00,3.88,60.62,5.01,2.72,1.11,DCC-AQ22
2021-10-02 23:00:00,2.84,63.22,5.03,2.53,1.22,DCC-AQ22
2021-10-03 00:00:00,1.92,66.07,3.94,2.1,1.04,DCC-AQ22
2021-10-03 01:00:00,1.69,65.31,4.18,2.15,0.84,DCC-AQ22
2021-10-03 02:00:00,1.29,66.45,3.7,1.85,1.05,DCC-AQ22
2021-10-03 03:00:00,1.02,66.82,3.56,1.87,0.74,DCC-AQ22
2021-10-03 04:00:00,1.15,65.86,2.88,1.74,1.11,DCC-AQ22
2021-10-03 05:00:00,1.45,61.54,3.55,1.94,0.64,DCC-AQ22
2021-10-03 06:00:00,2.18,58.78,2.8,1.63,0.66,DCC-AQ22
2021-10-03 07:00:00,3.02,56.25,4.38,2.37,0.98,DCC-AQ22
2021-10-03 08:00:00,4.3,53.7,5.37,2.97,1.0,DCC-AQ22
2021-10-03 09:00:00,2.79,60.39,5.8,3.25,0.68,DCC-AQ22
2021-10-03 10:00:00,3.64,61.13,7.07,3.35,0.71,DCC-AQ22
2021-10-03 11:00:00,5.64,62.19,4.9,2.71,0.9,DCC-AQ22
2021-10-03 12:00:00,5.17,60.98,3.87,2.14,1.1,DCC-AQ22
2021-10-03 13:00:00,5.01,57.36,3.54,1.92,1.14,DCC-AQ22
2021-10-03 14:00:00,6.16,57.08,3.84,1.97,1.05,DCC-AQ22
2021-10-03 15:00:00,10.75,52.06,3.34,2.14,1.05,DCC-AQ22
2021-10-03 16:00:00,10.57,50.85,5.01,3.61,0.74,DCC-AQ22
2021-10-03 17:00:00,12.93,47.76,5.94,4.01,-1.09,DCC-AQ22
2021-10-03 18:00:00,12.94,48.59,7.69,5.61,0.29,DCC-AQ22
2021-10-03 19:00:00,8.43,50.84,8.62,6.97,0.92,DCC-AQ22
2021-10-03 20:00:00,5.94,51.69,7.84,5.88,1.07,DCC-AQ22
2021-10-03 21:00:00,3.74,53.4,6.19,3.64,0.6,DCC-AQ22
2021-10-03 22:00:00,3.49,54.11,5.87,3.49,0.48,DCC-AQ22
2021-10-03 23:00:00,2.68,58.43,5.57,2.98,0.72,DCC-AQ22
2021-10-04 00:00:00,1.54,62.84,4.8,2.73,0.59,DCC-AQ22
2021-10-04 01:00:00,1.47,61.64,4.32,2.53,0.61,DCC-AQ22
2021-10-04 02:00:00,1.29,58.32,4.03,2.38,0.67,DCC-AQ22
2021-10-04 03:00:00,1.59,57.4,3.07,1.95,0.6,DCC-AQ22
2021-10-04 04:00:00,2.0,59.69,3.22,1.8,0.8,DCC-AQ22
2021-10-04 05:00:00,3.6,61.52,3.77,1.96,0.77,DCC-AQ22
2021-10-04 06:00:00,11.14,52.77,5.23,2.51,0.87,DCC-AQ22
2021-10-04 07:00:00,14.46,47.87,7.41,2.93,0.68,DCC-AQ22
2021-10-04 08:00:00,14.46,48.57,6.84,2.79,1.12,DCC-AQ22
2021-10-04 09:00:00,7.56,55.01,6.5,2.86,0.61,DCC-AQ22
2021-10-04 10:00:00,8.66,54.28,9.18,3.71,0.76,DCC-AQ22
2021-10-04 11:00:00,8.77,56.44,8.4,3.43,1.03,DCC-AQ22
2021-10-04 12:00:00,7.02,62.99,8.71,3.49,1.17,DCC-AQ22
2021-10-04 13:00:00,7.39,65.44,5.79,2.72,0.86,DCC-AQ22
2021-10-04 14:00:00,7.2,67.97,4.11,1.93,0.35,DCC-AQ22
2021-10-04 15:00:00,8.29,64.85,4.19,1.91,0.67,DCC-AQ22
2021-10-04 16:00:00,15.01,54.73,4.44,2.32,1.07,DCC-AQ22
2021-10-04 17:00:00,22.53,44.16,6.36,4.18,1.0,DCC-AQ22
2021-10-04 18:00:00,21.1,37.18,6.73,4.99,0.05,DCC-AQ22
2021-10-04 19:00:00,13.61,39.49,4.51,3.83,0.88,DCC-AQ22
2021-10-04 20:00:00,19.04,35.03,6.01,5.08,0.96,DCC-AQ22
2021-10-04 21:00:00,15.95,36.33,4.48,3.59,1.01,DCC-AQ22
2021-10-04 22:00:00,12.0,37.25,3.39,2.61,0.79,DCC-AQ22
2021-10-04 23:00:00,6.68,46.06,1.74,1.09,0.68,DCC-AQ22
2021-10-05 00:00:00,3.78,48.0,1.95,1.41,1.53,DCC-AQ22
2021-10-05 01:00:00,3.09,47.38,2.53,2.09,1.2,DCC-AQ22
2021-10-05 02:00:00,3.0,47.25,3.51,2.76,0.85,DCC-AQ22
2021-10-05 03:00:00,3.52,47.48,3.27,2.65,0.74,DCC-AQ22
2021-10-05 04:00:00,3.58,43.2,4.01,2.77,0.62,DCC-AQ22
2021-10-05 05:00:00,8.27,38.95,4.74,3.41,0.55,DCC-AQ22
2021-10-05 06:00:00,18.86,30.09,5.17,2.92,0.91,DCC-AQ22
2021-10-05 07:00:00,30.62,20.41,5.19,2.51,0.88,DCC-AQ22
2021-10-05 08:00:00,19.4,29.77,5.23,2.38,0.92,DCC-AQ22
2021-10-05 09:00:00,12.43,37.92,3.2,1.57,0.94,DCC-AQ22
2021-10-05 10:00:00,8.02,43.44,4.95,1.66,0.95,DCC-AQ22
2021-10-05 11:00:00,7.16,48.38,3.23,1.37,0.71,DCC-AQ22
2021-10-05 12:00:00,9.91,46.65,4.06,1.63,0.68,DCC-AQ22
2021-10-05 13:00:00,6.35,50.82,4.67,1.49,0.63,DCC-AQ22
2021-10-05 14:00:00,5.99,53.77,3.43,1.43,0.65,DCC-AQ22
2021-10-05 15:00:00,6.75,56.23,4.68,1.56,0.78,DCC-AQ22
2021-10-05 16:00:00,9.01,55.26,3.79,1.59,0.88,DCC-AQ22
2021-10-05 17:00:00,13.49,48.47,3.99,2.18,0.85,DCC-AQ22
2021-10-05 18:00:00,19.04,38.74,9.01,5.89,0.68,DCC-AQ22
2021-10-05 19:00:00,17.52,40.89,6.24,3.62,1.0,DCC-AQ22
2021-10-05 20:00:00,14.74,38.09,6.64,4.11,0.96,DCC-AQ22
2021-10-05 21:00:00,10.99,38.02,6.38,4.1,0.69,DCC-AQ22
2021-10-05 22:00:00,7.47,38.7,6.61,3.94,0.26,DCC-AQ22
2021-10-05 23:00:00,7.39,40.82,6.43,3.76,0.54,DCC-AQ22
2021-10-06 00:00:00,4.59,44.89,6.1,3.3,0.26,DCC-AQ22
2021-10-06 01:00:00,4.65,45.04,5.1,2.74,0.41,DCC-AQ22
2021-10-06 02:00:00,4.71,43.96,4.64,2.7,0.3,DCC-AQ22
2021-10-06 03:00:00,5.4,40.9,4.78,2.82,0.3,DCC-AQ22
2021-10-06 04:00:00,8.37,35.05,4.56,2.37,0.72,DCC-AQ22
2021-10-06 05:00:00,13.98,27.18,4.57,2.19,0.67,DCC-AQ22
2021-10-06 06:00:00,27.39,16.5,6.76,3.24,0.99,DCC-AQ22
2021-10-06 07:00:00,38.52,3.21,14.53,5.46,1.01,DCC-AQ22
2021-10-06 08:00:00,29.25,14.16,14.21,5.09,0.74,DCC-AQ22
2021-10-06 09:00:00,21.63,30.4,11.73,4.32,0.35,DCC-AQ22
2021-10-06 10:00:00,10.94,49.16,7.1,2.75,0.5,DCC-AQ22
2021-10-06 11:00:00,9.01,48.97,6.6,2.89,0.63,DCC-AQ22
2021-10-06 12:00:00,18.57,35.18,6.95,3.58,0.65,DCC-AQ22
2021-10-06 13:00:00,30.13,21.93,10.72,4.61,0.55,DCC-AQ22
2021-10-06 14:00:00,36.97,11.65,10.36,5.04,0.66,DCC-AQ22
2021-10-06 15:00:00,28.49,29.44,6.53,3.64,0.81,DCC-AQ22
2021-10-06 16:00:00,6.94,47.23,2.47,1.17,0.26,DCC-AQ22
2021-10-06 17:00:00,9.74,37.2,2.84,1.59,0.61,DCC-AQ22
2021-10-06 18:00:00,13.17,28.35,4.01,2.44,0.19,DCC-AQ22
2021-10-06 19:00:00,9.64,25.51,5.07,3.23,0.37,DCC-AQ22
2021-10-06 20:00:00,4.33,29.4,4.85,2.82,0.53,DCC-AQ22
2021-10-06 21:00:00,2.55,31.51,5.67,3.31,0.44,DCC-AQ22
2021-10-06 22:00:00,2.18,29.67,4.81,2.96,0.68,DCC-AQ22
2021-10-06 23:00:00,2.91,27.25,5.75,3.23,0.33,DCC-AQ22
2021-10-07 00:00:00,1.69,26.27,7.45,4.12,-0.02,DCC-AQ22
2021-10-07 01:00:00,1.39,26.41,5.87,3.46,0.38,DCC-AQ22
2021-10-07 02:00:00,1.65,26.84,3.77,2.16,-0.05,DCC-AQ22
2021-10-07 03:00:00,1.16,28.76,1.61,0.89,0.04,DCC-AQ22
2021-10-07 04:00:00,1.41,27.87,0.56,0.28,0.31,DCC-AQ22
2021-10-07 05:00:00,4.77,25.4,0.9,0.43,0.29,DCC-AQ22
2021-10-07 06:00:00,12.79,15.05,1.94,0.98,-0.32,DCC-AQ22
2021-10-07 07:00:00,15.61,10.75,2.83,1.47,0.21,DCC-AQ22
2021-10-07 08:00:00,11.96,15.04,3.17,1.47,0.34,DCC-AQ22
2021-10-07 09:00:00,9.0,18.22,8.97,1.97,0.6,DCC-AQ22
2021-10-07 10:00:00,6.41,24.75,4.2,1.37,0.68,DCC-AQ22
2021-10-07 11:00:00,8.79,24.5,2.67,1.08,0.65,DCC-AQ22
2021-10-07 12:00:00,5.09,24.6,3.29,1.63,0.73,DCC-AQ22
2021-10-07 13:00:00,7.14,21.28,4.39,1.75,0.73,DCC-AQ22
2021-10-07 14:00:00,4.37,22.91,3.41,1.68,0.71,DCC-AQ22
2021-10-07 15:00:00,6.76,21.46,4.3,2.24,0.88,DCC-AQ22
2021-10-07 16:00:00,8.06,23.88,9.85,8.34,0.24,DCC-AQ22
2021-10-07 17:00:00,7.56,29.85,7.04,6.13,-1.35,DCC-AQ22
2021-10-07 18:00:00,5.89,37.15,2.34,1.45,0.1,DCC-AQ22
2021-10-07 19:00:00,4.56,40.69,1.45,0.79,0.48,DCC-AQ22
2021-10-07 20:00:00,6.36,39.55,2.15,0.99,0.05,DCC-AQ22
2021-10-07 21:00:00,3.07,53.97,1.32,0.66,0.44,DCC-AQ22
2021-10-07 22:00:00,3.34,53.65,0.81,0.49,0.52,DCC-AQ22
2021-10-07 23:00:00,2.07,44.2,0.78,0.42,0.54,DCC-AQ22
2021-10-08 00:00:00,4.81,35.16,1.23,0.67,0.35,DCC-AQ22
2021-10-08 01:00:00,4.1,32.55,1.74,0.92,0.42,DCC-AQ22
2021-10-08 02:00:00,2.59,42.3,1.0,0.4,0.56,DCC-AQ22
2021-10-08 03:00:00,1.53,46.04,1.71,0.89,0.39,DCC-AQ22
2021-10-08 04:00:00,7.6,31.15,3.04,1.79,0.42,DCC-AQ22
2021-10-08 05:00:00,11.47,35.55,4.34,2.66,0.15,DCC-AQ22
2021-10-08 06:00:00,20.24,27.09,7.56,3.51,0.5,DCC-AQ22
2021-10-08 07:00:00,34.69,23.06,7.66,4.12,0.63,DCC-AQ22
2021-10-08 08:00:00,17.85,47.66,6.49,3.53,0.42,DCC-AQ22
2021-10-08 09:00:00,10.65,53.82,5.3,3.46,0.56,DCC-AQ22
2021-10-08 10:00:00,11.48,41.45,5.58,3.37,0.65,DCC-AQ22
2021-10-08 11:00:00,17.3,40.29,6.6,3.38,0.55,DCC-AQ22
2021-10-08 12:00:00,12.34,46.06,5.57,3.33,0.55,DCC-AQ22
2021-10-08 13:00:00,12.09,47.43,6.54,3.76,0.49,DCC-AQ22
2021-10-08 14:00:00,10.57,42.03,6.03,3.92,0.33,DCC-AQ22
2021-10-08 15:00:00,10.3,43.92,5.79,3.32,0.53,DCC-AQ22
2021-10-08 16:00:00,9.63,47.94,5.17,3.09,0.6,DCC-AQ22
2021-10-08 17:00:00,10.52,45.29,7.17,4.76,0.56,DCC-AQ22
2021-10-08 18:00:00,21.52,27.51,10.13,7.09,0.63,DCC-AQ22
2021-10-08 19:00:00,15.33,33.32,9.86,7.4,-0.35,DCC-AQ22
2021-10-08 20:00:00,8.67,40.11,7.34,5.21,0.14,DCC-AQ22
2021-10-08 21:00:00,5.7,49.8,5.99,4.24,0.45,DCC-AQ22
2021-10-08 22:00:00,4.15,55.55,5.52,4.02,0.44,DCC-AQ22
2021-10-08 23:00:00,5.56,49.8,4.97,3.07,0.34,DCC-AQ22
2021-10-09 00:00:00,3.65,46.61,4.47,2.64,0.41,DCC-AQ22
2021-10-09 01:00:00,2.16,47.9,4.52,2.63,0.19,DCC-AQ22
2021-10-09 02:00:00,1.92,57.61,3.39,2.12,0.33,DCC-AQ22
2021-10-09 03:00:00,1.87,56.85,3.61,2.11,-0.68,DCC-AQ22
2021-10-09 04:00:00,2.03,54.17,3.79,2.13,0.02,DCC-AQ22
2021-10-09 05:00:00,6.37,48.15,4.09,2.68,0.46,DCC-AQ22
2021-10-09 06:00:00,15.02,34.76,5.41,3.27,0.47,DCC-AQ22
2021-10-09 07:00:00,22.58,25.47,6.4,4.02,0.32,DCC-AQ22
2021-10-09 08:00:00,13.99,33.13,2.44,1.62,0.09,DCC-AQ22
2021-10-09 09:00:00,8.55,49.6,1.43,0.84,0.14,DCC-AQ22
2021-10-09 10:00:00,8.84,49.43,2.51,1.05,0.37,DCC-AQ22
2021-10-09 11:00:00,7.78,46.54,2.2,1.03,-0.14,DCC-AQ22
2021-10-09 12:00:00,7.58,45.32,2.59,1.05,0.41,DCC-AQ22
2021-10-09 13:00:00,8.22,43.94,2.63,1.28,0.6,DCC-AQ22
2021-10-09 14:00:00,7.47,42.45,2.62,1.15,0.37,DCC-AQ22
2021-10-09 15:00:00,10.72,40.31,2.6,1.45,0.57,DCC-AQ22
2021-10-09 16:00:00,10.69,39.16,1.93,1.14,0.28,DCC-AQ22
2021-10-09 17:00:00,15.69,28.62,2.67,1.65,0.43,DCC-AQ22
2021-10-09 18:00:00,23.33,23.14,4.21,2.97,0.33,DCC-AQ22
2021-10-09 19:00:00,23.36,17.99,9.36,7.49,0.32,DCC-AQ22
2021-10-09 20:00:00,28.07,10.88,10.13,8.74,0.45,DCC-AQ22
2021-10-09 21:00:00,27.88,7.74,13.19,11.18,0.35,DCC-AQ22
2021-10-09 22:00:00,24.18,8.8,10.78,8.87,0.37,DCC-AQ22
2021-10-09 23:00:00,27.01,5.79,7.9,6.4,0.51,DCC-AQ22
2021-10-10 00:00:00,23.76,10.57,5.59,4.31,0.29,DCC-AQ22
2021-10-10 01:00:00,19.81,14.9,5.33,3.97,0.47,DCC-AQ22
2021-10-10 02:00:00,11.91,18.77,6.66,5.46,0.09,DCC-AQ22
2021-10-10 03:00:00,9.5,14.72,9.14,8.1,0.12,DCC-AQ22
2021-10-10 04:00:00,6.63,27.42,10.7,8.92,0.31,DCC-AQ22
2021-10-10 05:00:00,6.29,28.04,6.74,6.03,0.42,DCC-AQ22
2021-10-10 06:00:00,7.91,29.23,5.84,4.68,0.35,DCC-AQ22
2021-10-10 07:00:00,12.29,26.29,6.49,5.18,0.28,DCC-AQ22
2021-10-10 08:00:00,8.63,32.17,6.81,4.93,0.06,DCC-AQ22
2021-10-10 09:00:00,10.48,29.04,7.18,5.13,0.21,DCC-AQ22
2021-10-10 10:00:00,6.91,28.89,6.38,3.92,0.16,DCC-AQ22
2021-10-10 11:00:00,6.38,31.11,6.53,4.41,0.17,DCC-AQ22
2021-10-10 12:00:00,5.75,37.36,7.09,4.55,0.31,DCC-AQ22
2021-10-10 13:00:00,5.68,41.53,7.93,4.59,0.23,DCC-AQ22
2021-10-10 14:00:00,5.63,42.27,7.8,4.3,-0.26,DCC-AQ22
2021-10-10 15:00:00,8.02,40.97,8.38,4.57,-0.11,DCC-AQ22
2021-10-10 16:00:00,9.8,37.19,8.61,4.91,0.14,DCC-AQ22
2021-10-10 17:00:00,14.49,30.97,10.17,5.8,0.53,DCC-AQ22
2021-10-10 18:00:00,23.86,19.07,17.68,13.37,0.24,DCC-AQ22
2021-10-10 19:00:00,39.6,2.86,19.6,14.09,0.61,DCC-AQ22
2021-10-10 20:00:00,28.65,12.52,17.47,13.41,1.03,DCC-AQ22
2021-10-10 21:00:00,24.26,14.37,17.15,12.28,1.0,DCC-AQ22
2021-10-10 22:00:00,27.33,13.08,15.05,9.98,0.83,DCC-AQ22
2021-10-10 23:00:00,19.81,18.83,13.59,8.65,0.93,DCC-AQ22
2021-10-11 00:00:00,11.78,27.98,12.39,6.94,0.71,DCC-AQ22
2021-10-11 01:00:00,9.82,29.98,12.79,7.12,0.24,DCC-AQ22
2021-10-11 02:00:00,9.43,28.55,11.94,6.54,0.71,DCC-AQ22
2021-10-11 03:00:00,13.54,21.1,13.16,6.99,0.56,DCC-AQ22
2021-10-11 04:00:00,15.61,19.73,12.2,6.74,0.47,DCC-AQ22
2021-10-11 05:00:00,27.87,5.62,13.59,7.07,0.39,DCC-AQ22
2021-10-11 06:00:00,40.02,-2.13,16.41,8.1,0.71,DCC-AQ22
2021-10-11 07:00:00,45.94,-2.6,20.85,9.95,2.34,DCC-AQ22
2021-10-11 08:00:00,44.53,-1.64,25.36,11.4,2.45,DCC-AQ22
2021-10-11 09:00:00,40.2,4.53,23.92,9.61,1.66,DCC-AQ22
2021-10-11 10:00:00,24.47,23.13,18.93,7.84,0.66,DCC-AQ22
2021-10-11 11:00:00,20.49,29.63,13.42,6.42,0.75,DCC-AQ22
2021-10-11 12:00:00,18.36,25.55,13.94,6.07,0.8,DCC-AQ22
2021-10-11 13:00:00,16.77,26.63,13.87,6.11,0.39,DCC-AQ22
2021-10-11 14:00:00,16.76,28.28,13.42,6.43,0.27,DCC-AQ22
2021-10-11 15:00:00,18.81,28.51,13.29,7.21,-0.08,DCC-AQ22
2021-10-11 16:00:00,20.33,30.68,13.43,7.28,0.68,DCC-AQ22
2021-10-11 17:00:00,31.63,14.11,21.17,12.91,0.54,DCC-AQ22
2021-10-11 18:00:00,46.14,-0.69,23.39,16.46,1.01,DCC-AQ22
2021-10-11 19:00:00,45.35,-1.25,31.05,17.14,1.76,DCC-AQ22
2021-10-11 20:00:00,30.05,9.81,20.04,13.85,1.56,DCC-AQ22
2021-10-11 21:00:00,22.03,17.92,15.59,10.54,1.45,DCC-AQ22
2021-10-11 22:00:00,13.65,24.66,12.76,8.86,0.84,DCC-AQ22
2021-10-11 23:00:00,11.6,24.72,12.3,8.5,0.75,DCC-AQ22
2021-10-12 00:00:00,10.63,25.66,11.45,8.3,0.77,DCC-AQ22
2021-10-12 01:00:00,8.6,27.53,10.48,7.61,0.79,DCC-AQ22
2021-10-12 02:00:00,7.76,27.23,9.41,6.97,0.58,DCC-AQ22
2021-10-12 03:00:00,7.98,26.86,8.7,6.24,-0.15,DCC-AQ22
2021-10-12 04:00:00,8.25,26.4,7.58,5.38,0.16,DCC-AQ22
2021-10-12 05:00:00,14.18,21.44,8.37,5.1,0.62,DCC-AQ22
2021-10-12 06:00:00,28.23,12.05,8.36,5.04,0.82,DCC-AQ22
2021-10-12 07:00:00,32.66,10.45,9.73,4.59,0.56,DCC-AQ22
2021-10-12 08:00:00,25.39,19.55,11.14,4.37,-0.68,DCC-AQ22
2021-10-12 09:00:00,20.12,24.78,8.01,3.72,0.48,DCC-AQ22
2021-10-12 10:00:00,17.85,25.23,7.31,3.53,0.61,DCC-AQ22
2021-10-12 11:00:00,17.5,28.86,6.18,3.14,-0.57,DCC-AQ22
2021-10-12 12:00:00,9.6,36.4,4.82,2.85,-0.14,DCC-AQ22
2021-10-12 13:00:00,12.74,33.2,6.61,3.65,0.27,DCC-AQ22
2021-10-12 14:00:00,15.4,29.73,8.48,4.32,0.62,DCC-AQ22
2021-10-12 15:00:00,14.68,30.79,8.44,3.58,0.39,DCC-AQ22
2021-10-12 16:00:00,16.76,28.01,5.73,3.0,0.53,DCC-AQ22
2021-10-12 17:00:00,26.29,16.81,7.41,4.5,0.32,DCC-AQ22
2021-10-12 18:00:00,30.81,12.74,10.55,7.29,0.43,DCC-AQ22
2021-10-12 19:00:00,23.68,18.39,10.43,8.23,0.36,DCC-AQ22
2021-10-12 20:00:00,19.23,21.03,9.21,6.87,0.45,DCC-AQ22
2021-10-12 21:00:00,17.96,22.63,8.82,6.39,0.41,DCC-AQ22
2021-10-12 22:00:00,15.08,26.86,9.2,5.5,0.54,DCC-AQ22
2021-10-27 22:00:00,3.28,64.04,1.38,0.57,-0.82,DCC-AQ22
2021-10-27 23:00:00,3.4,62.02,1.33,0.76,0.18,DCC-AQ22
2021-10-28 00:00:00,2.31,63.13,1.04,0.42,0.98,DCC-AQ22
2021-10-28 01:00:00,3.77,48.61,1.51,0.51,0.96,DCC-AQ22
2021-10-28 02:00:00,4.38,46.94,1.72,0.48,0.58,DCC-AQ22
2021-10-28 03:00:00,4.48,53.45,1.32,0.76,0.07,DCC-AQ22
2021-10-28 04:00:00,7.13,44.2,1.87,1.05,1.13,DCC-AQ22
2021-10-28 05:00:00,14.54,30.74,2.77,1.36,1.04,DCC-AQ22
2021-10-28 06:00:00,39.76,10.17,2.68,1.59,1.26,DCC-AQ22
2021-10-28 07:00:00,42.72,6.95,5.31,2.74,1.87,DCC-AQ22
2021-10-28 08:00:00,44.9,3.68,10.86,6.47,1.57,DCC-AQ22
2021-10-28 09:00:00,49.99,3.26,7.89,4.31,1.78,DCC-AQ22
2021-10-28 10:00:00,43.4,8.14,5.79,2.85,1.5,DCC-AQ22
2021-10-28 11:00:00,32.54,24.83,5.11,2.32,1.55,DCC-AQ22
2021-10-28 12:00:00,24.24,38.09,3.86,1.99,1.47,DCC-AQ22
2021-10-28 13:00:00,31.3,33.85,5.08,2.72,1.74,DCC-AQ22
2021-10-28 14:00:00,9.57,52.37,3.75,2.12,1.05,DCC-AQ22
2021-10-28 15:00:00,14.03,49.08,8.74,6.36,0.05,DCC-AQ22
2021-10-28 16:00:00,14.14,51.08,10.48,8.4,0.95,DCC-AQ22
2021-10-28 17:00:00,15.02,52.31,9.98,7.63,0.69,DCC-AQ22
2021-10-28 18:00:00,25.25,38.14,4.68,3.59,1.1,DCC-AQ22
2021-10-28 19:00:00,19.36,35.71,7.0,5.49,1.38,DCC-AQ22
2021-10-28 20:00:00,25.28,27.72,9.82,7.38,1.45,DCC-AQ22
2021-10-28 21:00:00,22.6,20.6,8.81,6.61,1.24,DCC-AQ22
2021-10-28 22:00:00,23.57,11.71,11.05,9.21,1.1,DCC-AQ22
2021-10-28 23:00:00,26.6,9.39,11.73,9.47,1.11,DCC-AQ22
2021-10-29 00:00:00,31.08,7.35,8.33,5.94,0.92,DCC-AQ22
2021-10-29 01:00:00,17.74,22.29,5.88,4.28,1.07,DCC-AQ22
2021-10-29 02:00:00,7.8,40.21,4.29,2.79,0.95,DCC-AQ22
2021-10-29 03:00:00,9.64,36.34,4.72,3.21,1.11,DCC-AQ22
2021-10-29 04:00:00,9.39,37.59,4.97,3.17,1.04,DCC-AQ22
2021-10-29 05:00:00,14.14,32.04,5.04,3.31,1.28,DCC-AQ22
2021-10-29 06:00:00,23.22,25.9,6.32,4.5,1.34,DCC-AQ22
2021-10-29 07:00:00,30.23,25.44,5.44,3.88,1.92,DCC-AQ22
2021-10-29 08:00:00,34.98,19.45,9.06,4.67,1.08,DCC-AQ22
2021-10-29 09:00:00,33.73,27.53,9.45,4.46,1.14,DCC-AQ22
2021-10-29 10:00:00,19.89,36.74,11.72,5.08,1.13,DCC-AQ22
2021-10-29 11:00:00,13.4,45.69,9.18,4.01,1.4,DCC-AQ22
2021-10-29 12:00:00,10.58,48.94,7.96,3.41,1.25,DCC-AQ22
2021-10-29 13:00:00,10.68,51.13,6.74,3.09,1.14,DCC-AQ22
2021-10-29 14:00:00,8.75,56.8,4.99,2.49,1.21,DCC-AQ22
2021-10-29 15:00:00,11.74,53.34,5.52,2.67,1.57,DCC-AQ22
2021-10-29 16:00:00,22.81,41.09,8.33,4.84,1.39,DCC-AQ22
2021-10-29 17:00:00,24.72,39.4,11.2,7.84,1.23,DCC-AQ22
2021-10-29 18:00:00,20.42,48.42,14.3,11.11,1.26,DCC-AQ22
2021-10-29 19:00:00,15.59,58.51,7.9,6.36,1.3,DCC-AQ22
2021-10-29 20:00:00,13.25,65.57,10.73,9.28,1.05,DCC-AQ22
2021-10-29 21:00:00,16.88,52.75,10.43,8.16,1.45,DCC-AQ22
2021-10-29 22:00:00,11.25,61.93,4.09,3.05,1.25,DCC-AQ22
2021-10-29 23:00:00,8.22,68.37,1.42,0.88,1.04,DCC-AQ22
2021-10-30 00:00:00,2.77,75.14,1.6,0.98,0.75,DCC-AQ22
2021-10-30 01:00:00,3.45,66.68,1.83,1.26,0.87,DCC-AQ22
2021-10-30 02:00:00,2.76,65.16,2.4,1.5,0.88,DCC-AQ22
2021-10-30 03:00:00,2.76,57.98,2.42,1.42,1.21,DCC-AQ22
2021-10-30 04:00:00,5.37,45.82,2.23,1.31,0.84,DCC-AQ22
2021-10-30 05:00:00,6.56,50.19,2.62,1.31,1.04,DCC-AQ22
2021-10-30 06:00:00,11.1,42.19,2.74,1.38,0.93,DCC-AQ22
2021-10-30 07:00:00,10.61,47.5,3.19,1.41,0.92,DCC-AQ22
2021-10-30 08:00:00,10.92,50.88,4.3,1.67,1.27,DCC-AQ22
2021-10-30 09:00:00,9.53,50.49,4.12,1.4,1.84,DCC-AQ22
2021-10-30 10:00:00,8.61,56.91,4.06,1.49,1.31,DCC-AQ22
2021-10-30 11:00:00,7.17,60.96,3.56,1.43,0.99,DCC-AQ22
2021-10-30 12:00:00,9.13,54.88,3.06,1.25,1.17,DCC-AQ22
2021-10-30 13:00:00,6.3,58.14,2.77,1.23,1.13,DCC-AQ22
2021-10-30 14:00:00,8.39,55.13,3.26,1.49,1.14,DCC-AQ22
2021-10-30 15:00:00,8.45,57.29,3.01,1.79,0.79,DCC-AQ22
2021-10-30 16:00:00,17.13,47.24,4.66,3.18,1.21,DCC-AQ22
2021-10-30 17:00:00,28.71,30.57,13.64,11.24,1.42,DCC-AQ22
2021-10-30 18:00:00,26.79,36.17,15.9,13.38,1.54,DCC-AQ22
2021-10-30 19:00:00,24.61,32.9,14.45,12.03,1.62,DCC-AQ22
2021-10-30 20:00:00,25.98,35.03,18.73,15.91,2.01,DCC-AQ22
2021-10-30 21:00:00,11.15,60.05,39.5,29.37,1.66,DCC-AQ22
2021-10-30 22:00:00,6.74,59.29,10.1,5.85,1.87,DCC-AQ22
2021-10-30 23:00:00,7.52,64.1,9.79,5.0,1.6,DCC-AQ22
2021-10-31 01:00:00,2.27,78.45,7.96,4.71,1.34,DCC-AQ22
2021-10-31 02:00:00,2.06,80.15,4.27,3.02,1.24,DCC-AQ22
2021-10-31 03:00:00,1.68,81.6,1.83,0.91,1.48,DCC-AQ22
