datetime,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2022-02-05 11:00:00,9.4,4.27,14.0,7.89,10.76,4.29,DCC-AQ17
2022-02-05 12:00:00,10.5,4.46,11.23,7.54,9.88,4.07,DCC-AQ17
2022-02-05 13:00:00,10.16,3.89,8.73,6.02,7.37,4.46,DCC-AQ17
2022-02-05 14:00:00,8.81,3.63,7.13,5.32,6.36,4.33,DCC-AQ17
2022-02-05 15:00:00,8.35,4.11,7.78,5.93,7.13,4.4,DCC-AQ17
2022-02-05 16:00:00,8.6,3.78,6.5,5.27,6.21,4.53,DCC-AQ17
2022-02-05 17:00:00,10.02,4.75,7.91,6.42,7.45,4.44,DCC-AQ17
2022-02-05 18:00:00,8.73,4.16,6.68,5.52,6.47,4.36,DCC-AQ17
2022-02-05 19:00:00,8.22,3.33,4.78,4.09,4.61,4.72,DCC-AQ17
2022-02-05 20:00:00,7.74,2.96,4.13,3.54,3.94,4.9,DCC-AQ17
2022-02-05 21:00:00,5.62,2.15,3.06,2.61,2.96,4.87,DCC-AQ17
2022-02-05 22:00:00,5.0,1.94,3.32,2.62,3.07,4.81,DCC-AQ17
2022-02-05 23:00:00,4.77,1.92,3.55,2.75,3.28,4.86,DCC-AQ17
2022-02-06 00:00:00,3.56,1.53,3.18,2.36,2.9,4.4,DCC-AQ17
2022-02-06 01:00:00,3.42,1.12,2.32,1.75,2.18,4.0,DCC-AQ17
2022-02-06 02:00:00,3.19,0.77,1.5,1.15,1.44,4.17,DCC-AQ17
2022-02-06 03:00:00,4.41,0.88,2.18,1.5,1.99,4.37,DCC-AQ17
2022-02-06 04:00:00,5.15,1.12,3.74,2.16,3.05,4.52,DCC-AQ17
2022-02-06 05:00:00,3.26,1.09,3.85,2.21,3.22,4.15,DCC-AQ17
2022-02-06 06:00:00,3.64,1.6,5.73,3.35,4.85,4.19,DCC-AQ17
2022-02-06 07:00:00,3.98,1.9,6.38,3.75,5.27,4.32,DCC-AQ17
2022-02-06 08:00:00,4.62,1.78,5.69,3.44,4.78,4.24,DCC-AQ17
2022-02-06 09:00:00,5.15,2.19,6.91,4.25,5.92,4.46,DCC-AQ17
2022-02-06 10:00:00,6.09,3.0,9.55,5.72,7.98,4.54,DCC-AQ17
2022-02-06 11:00:00,6.47,2.48,7.62,4.56,6.24,4.54,DCC-AQ17
2022-02-06 12:00:00,6.78,2.25,7.4,4.21,5.85,4.42,DCC-AQ17
2022-02-06 13:00:00,5.78,3.04,9.45,5.37,7.25,4.41,DCC-AQ17
2022-02-06 14:00:00,6.56,3.1,9.68,5.64,7.68,4.26,DCC-AQ17
2022-02-06 15:00:00,5.88,4.12,10.59,6.72,9.01,3.97,DCC-AQ17
2022-02-06 16:00:00,7.37,5.05,15.08,8.72,12.08,4.4,DCC-AQ17
2022-02-06 17:00:00,8.72,6.18,17.24,10.57,14.27,3.99,DCC-AQ17
2022-02-06 18:00:00,11.26,8.07,20.24,12.82,16.92,4.18,DCC-AQ17
2022-02-06 19:00:00,19.45,9.52,20.73,14.09,17.89,4.64,DCC-AQ17
2022-02-06 20:00:00,19.44,8.15,18.21,12.32,15.78,4.66,DCC-AQ17
2022-02-06 21:00:00,15.31,8.5,18.15,12.47,15.76,4.79,DCC-AQ17
2022-02-06 22:00:00,10.85,8.08,18.53,12.2,15.7,4.71,DCC-AQ17
2022-02-06 23:00:00,9.6,6.54,16.73,10.52,13.96,4.55,DCC-AQ17
2022-02-07 00:00:00,8.67,5.8,16.33,9.68,13.15,4.26,DCC-AQ17
2022-02-07 01:00:00,12.41,5.51,16.19,9.27,12.57,4.23,DCC-AQ17
2022-02-07 02:00:00,8.03,4.67,15.41,8.32,11.62,4.18,DCC-AQ17
2022-02-07 03:00:00,7.4,4.48,14.77,8.1,11.19,4.59,DCC-AQ17
2022-02-07 04:00:00,6.07,3.5,13.88,7.01,10.17,4.3,DCC-AQ17
2022-02-07 05:00:00,41.84,3.65,31.02,9.25,14.55,5.15,DCC-AQ17
2022-02-07 06:00:00,24.97,3.34,15.6,7.2,10.76,4.54,DCC-AQ17
2022-02-07 07:00:00,66.1,3.29,16.79,6.8,9.98,6.8,DCC-AQ17
2022-02-07 08:00:00,49.06,1.98,12.77,4.08,5.94,5.64,DCC-AQ17
2022-02-07 09:00:00,20.7,0.81,2.57,1.17,1.53,4.47,DCC-AQ17
2022-02-07 10:00:00,20.41,1.31,5.72,2.22,3.26,4.75,DCC-AQ17
2022-02-07 11:00:00,11.81,1.22,6.7,2.5,3.97,4.21,DCC-AQ17
2022-02-07 12:00:00,12.98,1.29,7.87,2.58,3.84,4.01,DCC-AQ17
2022-02-07 13:00:00,16.6,2.08,6.05,3.35,4.53,3.82,DCC-AQ17
2022-02-07 14:00:00,18.17,3.42,14.35,6.51,9.34,4.21,DCC-AQ17
2022-02-07 15:00:00,19.31,4.24,17.53,7.86,11.15,4.54,DCC-AQ17
2022-02-07 16:00:00,14.68,4.02,13.66,6.94,9.53,4.6,DCC-AQ17
2022-02-07 17:00:00,15.26,4.28,11.88,6.83,9.01,4.09,DCC-AQ17
2022-02-07 18:00:00,11.89,4.96,10.92,7.14,9.04,4.51,DCC-AQ17
2022-02-07 19:00:00,9.24,5.55,10.68,7.57,9.2,5.02,DCC-AQ17
2022-02-07 20:00:00,7.6,4.71,9.96,6.88,8.64,5.43,DCC-AQ17
2022-02-07 21:00:00,6.21,4.24,10.16,6.68,8.84,5.01,DCC-AQ17
2022-02-07 22:00:00,5.35,3.04,7.59,4.95,6.63,4.59,DCC-AQ17
2022-02-07 23:00:00,3.4,2.2,6.09,3.78,5.24,4.3,DCC-AQ17
2022-02-08 00:00:00,2.81,2.13,6.32,3.92,5.53,4.34,DCC-AQ17
2022-02-08 01:00:00,3.02,1.58,4.83,2.98,4.23,3.47,DCC-AQ17
2022-02-08 02:00:00,2.35,1.16,4.49,2.31,3.38,3.87,DCC-AQ17
2022-02-08 03:00:00,2.3,1.12,4.2,2.31,3.45,3.84,DCC-AQ17
2022-02-08 04:00:00,2.18,1.67,5.88,3.39,5.07,3.93,DCC-AQ17
2022-02-08 05:00:00,2.86,1.25,4.06,2.54,3.75,3.77,DCC-AQ17
2022-02-08 06:00:00,4.74,1.16,3.82,2.24,3.24,3.83,DCC-AQ17
2022-02-08 07:00:00,8.68,0.91,3.28,1.65,2.29,3.84,DCC-AQ17
2022-02-08 08:00:00,13.75,0.63,2.44,1.1,1.54,4.07,DCC-AQ17
2022-02-08 09:00:00,18.13,0.7,3.82,1.38,2.04,4.17,DCC-AQ17
2022-02-08 10:00:00,20.91,1.21,2.31,1.48,1.75,3.74,DCC-AQ17
2022-02-08 11:00:00,23.02,1.55,4.0,1.95,2.31,3.89,DCC-AQ17
2022-02-08 12:00:00,17.8,1.68,5.37,2.3,2.9,3.87,DCC-AQ17
2022-02-08 13:00:00,21.71,1.85,3.73,2.28,2.67,3.99,DCC-AQ17
2022-02-08 14:00:00,23.55,1.98,4.34,2.46,2.87,3.95,DCC-AQ17
2022-02-08 15:00:00,27.34,2.28,5.02,2.84,3.39,4.32,DCC-AQ17
2022-02-08 16:00:00,34.16,5.35,7.65,5.93,6.53,4.13,DCC-AQ17
2022-02-08 17:00:00,36.37,5.95,7.34,6.38,6.77,4.32,DCC-AQ17
2022-02-08 18:00:00,33.71,6.26,7.31,6.62,6.98,5.08,DCC-AQ17
2022-02-08 19:00:00,35.8,9.72,12.0,10.42,10.98,5.18,DCC-AQ17
2022-02-08 20:00:00,20.64,4.69,5.59,5.0,5.25,4.48,DCC-AQ17
2022-02-08 21:00:00,13.97,4.26,5.26,4.53,4.75,4.06,DCC-AQ17
2022-02-08 22:00:00,11.14,2.63,3.44,2.87,3.08,3.74,DCC-AQ17
2022-02-08 23:00:00,6.56,1.2,1.68,1.37,1.55,4.02,DCC-AQ17
2022-02-09 00:00:00,4.63,1.02,1.62,1.18,1.3,4.06,DCC-AQ17
2022-02-09 01:00:00,4.09,1.15,1.91,1.37,1.56,4.0,DCC-AQ17
2022-02-09 02:00:00,3.53,1.61,3.15,2.11,2.57,4.05,DCC-AQ17
2022-02-09 03:00:00,3.92,1.6,5.57,2.87,4.14,4.02,DCC-AQ17
2022-02-09 04:00:00,4.9,1.6,7.22,3.56,5.5,3.84,DCC-AQ17
2022-02-09 05:00:00,7.69,1.88,9.42,4.4,6.94,3.92,DCC-AQ17
2022-02-09 06:00:00,11.62,1.79,8.71,4.05,6.2,3.72,DCC-AQ17
2022-02-09 07:00:00,23.33,1.89,8.81,4.19,6.44,3.72,DCC-AQ17
2022-02-09 08:00:00,37.04,2.79,13.62,5.88,8.76,3.81,DCC-AQ17
2022-02-09 09:00:00,35.26,3.43,17.09,7.23,10.84,4.24,DCC-AQ17
2022-02-09 10:00:00,20.31,3.0,16.5,6.51,9.78,4.22,DCC-AQ17
2022-02-09 11:00:00,14.93,3.47,19.66,7.07,10.08,4.23,DCC-AQ17
2022-02-09 12:00:00,15.96,2.82,19.1,6.92,11.01,4.31,DCC-AQ17
2022-02-09 13:00:00,14.27,2.95,17.96,6.66,10.13,4.07,DCC-AQ17
2022-02-09 14:00:00,12.39,2.75,14.56,5.59,8.13,4.2,DCC-AQ17
2022-02-09 15:00:00,18.58,2.98,14.38,5.7,8.21,4.13,DCC-AQ17
2022-02-09 16:00:00,22.3,3.23,15.84,6.0,8.49,3.9,DCC-AQ17
2022-02-09 17:00:00,29.02,4.6,17.44,7.63,10.51,3.97,DCC-AQ17
2022-02-09 18:00:00,23.97,5.87,15.45,8.61,11.12,4.11,DCC-AQ17
2022-02-09 19:00:00,21.41,5.97,12.92,8.05,9.83,4.39,DCC-AQ17
2022-02-09 20:00:00,18.46,6.47,12.91,8.61,10.45,4.97,DCC-AQ17
2022-02-09 21:00:00,13.94,5.52,11.01,7.41,9.07,4.59,DCC-AQ17
2022-02-09 22:00:00,11.25,4.7,9.55,6.44,7.99,4.43,DCC-AQ17
2022-02-24 22:00:00,8.83,3.04,5.65,4.28,5.25,4.96,DCC-AQ17
2022-02-24 23:00:00,7.33,2.84,6.41,4.32,5.57,5.0,DCC-AQ17
2022-02-25 00:00:00,5.66,3.01,8.45,5.26,7.22,4.83,DCC-AQ17
2022-02-25 01:00:00,4.83,2.76,7.96,4.96,6.87,4.6,DCC-AQ17
2022-02-25 02:00:00,4.22,2.81,8.68,5.29,7.46,4.74,DCC-AQ17
2022-02-25 03:00:00,3.99,2.53,7.64,4.81,6.7,4.56,DCC-AQ17
2022-02-25 04:00:00,4.08,2.43,7.69,4.71,6.77,4.46,DCC-AQ17
2022-02-25 05:00:00,7.75,3.01,11.8,6.34,9.41,4.32,DCC-AQ17
2022-02-25 06:00:00,15.24,3.34,13.62,7.1,10.47,4.57,DCC-AQ17
2022-02-25 07:00:00,33.15,3.49,12.96,7.14,10.42,4.64,DCC-AQ17
2022-02-25 08:00:00,41.63,4.54,20.4,9.35,13.74,5.1,DCC-AQ17
2022-02-25 09:00:00,32.1,5.03,25.29,10.78,15.94,5.82,DCC-AQ17
2022-02-25 10:00:00,19.23,4.67,23.11,9.72,14.2,5.61,DCC-AQ17
2022-02-25 11:00:00,15.02,4.33,25.3,9.55,14.25,5.27,DCC-AQ17
2022-02-25 12:00:00,11.38,3.89,19.84,8.09,11.86,5.39,DCC-AQ17
2022-02-25 13:00:00,12.18,3.64,16.08,7.05,10.14,5.79,DCC-AQ17
2022-02-25 14:00:00,7.81,3.52,14.82,6.53,9.13,5.17,DCC-AQ17
2022-02-25 15:00:00,8.89,4.0,15.3,6.69,9.01,4.69,DCC-AQ17
2022-02-25 16:00:00,12.62,5.85,14.89,8.28,10.59,5.09,DCC-AQ17
2022-02-25 17:00:00,16.5,5.77,12.51,7.77,9.58,6.5,DCC-AQ17
2022-02-25 18:00:00,17.11,6.82,13.87,9.17,11.18,6.32,DCC-AQ17
2022-02-25 19:00:00,12.44,4.24,9.2,6.01,7.47,5.86,DCC-AQ17
2022-02-25 20:00:00,13.15,4.45,8.99,6.23,7.78,6.14,DCC-AQ17
2022-02-25 21:00:00,9.26,3.07,6.15,4.24,5.36,5.82,DCC-AQ17
2022-02-25 22:00:00,6.91,2.4,4.82,3.22,3.98,6.08,DCC-AQ17
2022-02-25 23:00:00,3.64,2.12,5.06,3.09,3.95,5.21,DCC-AQ17
2022-02-26 00:00:00,3.16,1.56,4.15,2.48,3.21,5.0,DCC-AQ17
2022-02-26 01:00:00,3.44,1.35,4.31,2.55,3.55,5.12,DCC-AQ17
2022-02-26 02:00:00,2.15,1.63,5.66,3.24,4.71,4.74,DCC-AQ17
2022-02-26 03:00:00,2.53,1.38,4.66,2.75,4.06,4.62,DCC-AQ17
2022-02-26 04:00:00,2.47,1.22,5.48,2.61,3.93,4.56,DCC-AQ17
2022-02-26 05:00:00,2.66,1.5,6.34,3.16,4.62,4.51,DCC-AQ17
2022-02-26 06:00:00,3.1,1.38,4.8,2.73,3.9,4.42,DCC-AQ17
2022-02-26 07:00:00,4.0,1.66,5.37,3.24,4.53,4.41,DCC-AQ17
2022-02-26 08:00:00,4.45,1.53,6.54,3.17,4.55,4.52,DCC-AQ17
2022-02-26 09:00:00,5.22,1.69,8.08,3.48,4.95,4.63,DCC-AQ17
2022-02-26 10:00:00,5.4,2.1,10.13,4.31,6.03,4.58,DCC-AQ17
2022-02-26 11:00:00,5.55,2.01,9.71,4.2,5.91,4.5,DCC-AQ17
2022-02-26 12:00:00,5.12,3.01,15.21,6.07,8.23,4.56,DCC-AQ17
2022-02-26 13:00:00,4.99,3.75,17.13,7.04,9.45,4.59,DCC-AQ17
2022-02-26 14:00:00,7.27,4.87,15.23,8.59,11.48,4.87,DCC-AQ17
2022-02-26 15:00:00,7.45,5.55,16.23,9.61,12.76,4.84,DCC-AQ17
2022-02-26 16:00:00,6.57,5.64,16.63,9.88,13.04,4.87,DCC-AQ17
2022-02-26 17:00:00,6.52,6.31,17.16,10.69,14.27,4.81,DCC-AQ17
2022-02-26 18:00:00,6.17,6.76,18.89,11.4,15.12,4.67,DCC-AQ17
2022-02-26 19:00:00,6.16,6.75,17.86,11.46,15.11,5.01,DCC-AQ17
2022-02-26 20:00:00,6.37,6.65,19.42,11.63,15.61,4.64,DCC-AQ17
2022-02-26 21:00:00,5.54,6.71,18.51,11.62,15.59,4.55,DCC-AQ17
2022-02-26 22:00:00,5.16,6.63,18.7,11.56,15.25,5.09,DCC-AQ17
2022-02-26 23:00:00,4.99,6.77,18.59,11.83,15.69,4.99,DCC-AQ17
2022-02-27 00:00:00,4.81,6.41,18.65,11.34,15.29,4.86,DCC-AQ17
2022-02-27 01:00:00,3.78,6.07,18.84,10.77,14.6,4.88,DCC-AQ17
2022-02-27 02:00:00,3.97,6.04,18.77,10.85,15.03,4.84,DCC-AQ17
2022-02-27 03:00:00,4.47,6.31,18.5,11.04,14.91,4.9,DCC-AQ17
2022-02-27 04:00:00,4.54,6.72,21.86,12.17,17.0,4.87,DCC-AQ17
2022-02-27 05:00:00,5.01,6.57,22.06,12.07,16.85,4.9,DCC-AQ17
2022-02-27 06:00:00,5.26,6.75,22.5,12.15,16.59,5.01,DCC-AQ17
2022-02-27 07:00:00,5.25,6.93,24.2,12.91,18.34,4.95,DCC-AQ17
2022-02-27 08:00:00,5.5,7.06,24.46,13.05,18.33,5.09,DCC-AQ17
2022-02-27 09:00:00,7.59,7.39,26.75,13.73,19.18,5.1,DCC-AQ17
2022-02-27 10:00:00,7.8,7.57,28.75,13.99,19.81,5.39,DCC-AQ17
2022-02-27 11:00:00,8.49,7.51,25.52,13.25,18.15,5.17,DCC-AQ17
2022-02-27 12:00:00,8.59,7.43,22.43,12.91,17.61,5.4,DCC-AQ17
2022-02-27 13:00:00,10.66,7.77,23.99,13.68,18.76,5.24,DCC-AQ17
2022-02-27 14:00:00,9.19,7.87,21.08,13.28,17.79,5.03,DCC-AQ17
2022-02-27 15:00:00,7.97,7.68,19.17,12.51,16.3,4.99,DCC-AQ17
2022-02-27 16:00:00,8.91,5.9,12.39,8.85,11.12,4.99,DCC-AQ17
2022-02-27 17:00:00,10.58,5.26,8.92,6.97,8.26,5.17,DCC-AQ17
2022-02-27 18:00:00,8.02,3.25,5.7,4.26,5.21,5.27,DCC-AQ17
2022-02-27 19:00:00,6.31,2.87,6.4,4.35,5.71,5.43,DCC-AQ17
2022-02-27 20:00:00,7.31,3.01,8.76,5.09,7.18,5.49,DCC-AQ17
2022-02-27 21:00:00,3.88,2.6,7.29,4.64,6.37,5.77,DCC-AQ17
2022-02-27 22:00:00,2.68,1.97,5.7,3.66,4.98,5.37,DCC-AQ17
2022-02-27 23:00:00,2.11,1.83,5.21,3.4,4.61,5.37,DCC-AQ17
2022-02-28 00:00:00,2.01,1.2,2.97,2.12,2.77,5.66,DCC-AQ17
2022-02-28 01:00:00,1.79,0.56,1.29,0.92,1.13,5.4,DCC-AQ17
2022-02-28 02:00:00,1.85,0.42,0.89,0.69,0.85,5.07,DCC-AQ17
2022-02-28 03:00:00,1.42,0.16,0.42,0.28,0.36,5.08,DCC-AQ17
2022-02-28 04:00:00,1.97,0.08,0.33,0.16,0.24,5.12,DCC-AQ17
2022-02-28 05:00:00,5.35,0.09,0.39,0.17,0.28,4.96,DCC-AQ17
2022-02-28 06:00:00,9.6,0.9,4.99,2.15,3.33,5.14,DCC-AQ17
2022-02-28 07:00:00,27.35,2.09,10.44,4.6,6.96,5.08,DCC-AQ17
2022-02-28 08:00:00,30.73,3.79,15.68,7.58,10.91,5.25,DCC-AQ17
2022-02-28 09:00:00,29.9,4.31,17.38,8.6,12.17,5.28,DCC-AQ17
2022-02-28 10:00:00,27.94,4.6,17.51,9.17,13.1,5.12,DCC-AQ17
2022-02-28 11:00:00,29.77,5.52,22.58,11.09,16.04,5.52,DCC-AQ17
2022-02-28 12:00:00,27.9,6.78,28.52,13.27,18.98,5.37,DCC-AQ17
2022-02-28 13:00:00,21.35,6.2,23.12,11.82,16.74,5.59,DCC-AQ17
2022-02-28 14:00:00,23.35,5.37,15.59,9.07,12.15,4.95,DCC-AQ17
2022-02-28 15:00:00,26.27,5.03,13.98,8.0,10.56,5.41,DCC-AQ17
2022-02-28 16:00:00,25.91,6.42,19.06,10.51,13.86,5.78,DCC-AQ17
2022-02-28 17:00:00,25.91,7.59,18.17,11.36,14.59,5.41,DCC-AQ17
2022-02-28 18:00:00,41.14,11.02,22.12,14.42,17.4,5.66,DCC-AQ17
2022-02-28 19:00:00,64.7,15.83,26.36,19.15,21.85,6.45,DCC-AQ17
2022-02-28 20:00:00,61.4,16.66,24.63,19.53,21.89,6.64,DCC-AQ17
2022-02-28 21:00:00,64.58,32.0,41.98,35.22,37.59,7.9,DCC-AQ17
2022-02-28 22:00:00,61.85,18.75,26.51,21.58,23.89,6.97,DCC-AQ17
2022-02-28 23:00:00,58.11,21.26,33.1,24.88,27.74,7.01,DCC-AQ17
2022-03-01 00:00:00,39.64,13.48,27.29,17.37,20.89,6.13,DCC-AQ17
2022-03-01 01:00:00,29.0,12.12,23.73,15.43,18.26,5.83,DCC-AQ17
2022-03-01 02:00:00,23.75,10.31,19.2,13.09,15.55,5.58,DCC-AQ17
2022-03-01 03:00:00,24.34,8.32,15.75,10.74,12.57,5.34,DCC-AQ17
2022-03-01 04:00:00,43.68,10.42,18.22,12.98,15.04,5.61,DCC-AQ17
2022-03-01 05:00:00,44.26,9.95,17.9,12.74,15.17,5.25,DCC-AQ17
2022-03-01 06:00:00,49.85,10.09,21.15,13.19,15.77,7.02,DCC-AQ17
2022-03-01 07:00:00,52.14,10.13,18.83,12.87,15.31,7.12,DCC-AQ17
2022-03-01 08:00:00,67.39,11.16,25.61,14.69,17.79,10.15,DCC-AQ17
2022-03-01 09:00:00,80.16,13.09,38.29,18.49,23.52,12.82,DCC-AQ17
2022-03-01 10:00:00,59.61,11.66,51.29,19.26,26.61,11.07,DCC-AQ17
2022-03-01 11:00:00,42.98,5.35,54.55,14.82,24.82,9.09,DCC-AQ17
2022-03-01 12:00:00,39.62,3.62,45.39,11.76,20.26,6.73,DCC-AQ17
2022-03-01 13:00:00,40.33,3.36,35.41,9.76,16.25,6.62,DCC-AQ17
2022-03-01 14:00:00,45.19,10.53,52.25,18.96,27.21,7.61,DCC-AQ17
2022-03-01 15:00:00,48.74,4.01,35.78,10.66,17.59,8.6,DCC-AQ17
2022-03-01 16:00:00,51.35,8.68,32.24,14.01,18.87,8.56,DCC-AQ17
2022-03-01 17:00:00,61.03,8.1,36.09,13.79,19.35,14.77,DCC-AQ17
2022-03-01 18:00:00,44.27,3.35,16.76,7.0,10.61,9.73,DCC-AQ17
2022-03-01 19:00:00,67.13,7.5,23.09,11.81,15.7,11.46,DCC-AQ17
2022-03-01 20:00:00,56.16,5.15,21.79,9.58,13.59,13.68,DCC-AQ17
2022-03-01 21:00:00,32.85,4.38,21.19,8.89,12.93,8.09,DCC-AQ17
2022-03-01 22:00:00,19.96,6.45,29.47,12.6,18.44,6.28,DCC-AQ17
2022-03-01 23:00:00,19.06,7.42,35.5,14.59,21.21,6.12,DCC-AQ17
2022-03-02 00:00:00,19.65,9.18,27.21,14.83,19.82,6.31,DCC-AQ17
2022-03-02 01:00:00,12.8,8.81,24.65,14.11,18.51,5.62,DCC-AQ17
2022-03-02 02:00:00,19.17,7.3,21.24,12.22,16.52,6.09,DCC-AQ17
2022-03-02 03:00:00,14.94,6.04,20.03,10.68,14.79,6.82,DCC-AQ17
2022-03-02 04:00:00,8.17,4.31,19.54,8.37,12.22,6.55,DCC-AQ17
2022-03-02 05:00:00,8.99,3.8,16.6,7.32,10.78,5.87,DCC-AQ17
2022-03-02 06:00:00,18.75,2.77,12.98,5.68,8.66,5.6,DCC-AQ17
2022-03-02 07:00:00,17.28,1.92,10.56,4.36,6.94,5.66,DCC-AQ17
2022-03-02 08:00:00,31.02,1.82,12.57,4.42,7.23,6.06,DCC-AQ17
2022-03-02 09:00:00,26.94,2.23,12.24,4.98,7.87,6.06,DCC-AQ17
2022-03-02 10:00:00,20.53,2.89,14.03,6.25,9.78,5.97,DCC-AQ17
2022-03-02 11:00:00,20.68,3.11,12.39,6.16,9.04,5.81,DCC-AQ17
2022-03-02 12:00:00,24.02,3.25,13.97,6.57,9.7,5.97,DCC-AQ17
2022-03-02 13:00:00,24.72,2.26,8.54,4.17,6.0,6.1,DCC-AQ17
2022-03-02 14:00:00,26.95,3.02,7.94,4.8,6.53,6.32,DCC-AQ17
2022-03-02 15:00:00,24.18,4.1,9.23,5.86,7.54,5.41,DCC-AQ17
2022-03-02 16:00:00,21.8,4.88,9.45,6.5,7.93,5.14,DCC-AQ17
2022-03-02 17:00:00,17.1,4.98,7.68,6.28,7.28,5.0,DCC-AQ17
2022-03-02 18:00:00,18.19,5.02,6.96,5.79,6.39,4.87,DCC-AQ17
2022-03-02 19:00:00,12.45,2.91,4.96,3.68,4.34,4.99,DCC-AQ17
2022-03-02 20:00:00,12.35,3.74,6.46,4.93,5.83,4.9,DCC-AQ17
2022-03-02 21:00:00,6.24,3.55,6.57,5.05,6.18,4.96,DCC-AQ17
2022-03-02 22:00:00,4.08,2.06,3.95,3.06,3.76,4.63,DCC-AQ17
2022-03-02 23:00:00,3.06,0.97,2.89,1.6,2.12,4.83,DCC-AQ17
2022-03-03 00:00:00,4.25,0.55,2.65,1.16,1.89,4.84,DCC-AQ17
2022-03-03 01:00:00,3.57,0.9,2.26,1.45,1.88,4.79,DCC-AQ17
2022-03-03 02:00:00,3.73,1.46,5.06,2.7,3.86,4.83,DCC-AQ17
2022-03-03 03:00:00,3.58,2.04,9.41,4.51,6.76,4.71,DCC-AQ17
2022-03-03 04:00:00,4.79,2.36,11.83,5.54,8.54,4.8,DCC-AQ17
2022-03-03 05:00:00,9.11,2.9,14.56,6.83,10.94,4.76,DCC-AQ17
2022-03-03 06:00:00,18.27,3.31,17.19,7.81,12.22,4.64,DCC-AQ17
2022-03-03 07:00:00,34.88,3.34,17.38,7.78,12.14,4.82,DCC-AQ17
2022-03-03 08:00:00,40.99,3.72,18.38,8.25,12.81,5.0,DCC-AQ17
2022-03-03 09:00:00,36.49,3.64,22.25,8.52,13.24,5.53,DCC-AQ17
2022-03-03 10:00:00,28.24,3.58,25.56,8.63,13.04,5.91,DCC-AQ17
2022-03-03 11:00:00,29.62,3.26,29.9,9.07,14.8,5.93,DCC-AQ17
2022-03-03 12:00:00,36.45,2.82,26.51,7.87,12.87,6.44,DCC-AQ17
2022-03-03 13:00:00,36.08,2.46,30.61,7.48,12.11,5.7,DCC-AQ17
2022-03-03 14:00:00,,4.83,34.04,10.07,14.9,,DCC-AQ17
2022-03-03 15:00:00,53.04,4.92,44.11,11.22,16.9,4.71,DCC-AQ17
2022-03-03 16:00:00,62.32,7.4,49.34,14.74,21.93,6.56,DCC-AQ17
2022-03-03 17:00:00,59.58,26.97,68.7,34.15,40.81,7.36,DCC-AQ17
2022-03-03 18:00:00,49.1,3.4,48.44,10.87,18.35,4.3,DCC-AQ17
2022-03-03 19:00:00,50.41,11.91,30.85,16.12,19.93,4.16,DCC-AQ17
2022-03-03 20:00:00,33.51,8.55,16.39,11.08,13.17,4.02,DCC-AQ17
2022-03-03 21:00:00,24.07,7.83,13.73,9.57,10.86,3.64,DCC-AQ17
2022-03-03 22:00:00,22.05,8.07,11.42,9.32,10.22,3.75,DCC-AQ17
2022-03-03 23:00:00,18.29,6.52,9.31,7.53,8.26,3.52,DCC-AQ17
2022-03-04 00:00:00,11.73,4.69,7.24,5.5,6.14,3.21,DCC-AQ17
2022-03-04 01:00:00,11.84,3.88,6.56,4.66,5.3,2.66,DCC-AQ17
2022-03-04 02:00:00,10.48,3.04,6.11,3.89,4.71,3.01,DCC-AQ17
2022-03-04 03:00:00,10.84,2.84,6.46,3.85,4.72,2.87,DCC-AQ17
2022-03-04 04:00:00,10.0,2.79,6.61,4.05,5.23,2.95,DCC-AQ17
2022-03-04 05:00:00,14.97,2.99,7.74,4.58,6.09,3.08,DCC-AQ17
2022-03-04 06:00:00,27.48,2.99,8.18,4.75,6.43,3.05,DCC-AQ17
2022-03-04 07:00:00,43.05,2.98,12.01,5.24,7.35,3.37,DCC-AQ17
2022-03-04 08:00:00,43.69,3.07,16.99,5.85,8.51,4.21,DCC-AQ17
2022-03-04 09:00:00,32.62,3.02,16.34,5.84,8.45,4.7,DCC-AQ17
2022-03-04 10:00:00,28.59,3.04,18.84,6.1,8.87,4.5,DCC-AQ17
2022-03-04 11:00:00,24.75,2.37,22.58,6.24,10.04,4.33,DCC-AQ17
2022-03-04 12:00:00,29.36,1.81,27.37,5.88,9.61,3.84,DCC-AQ17
2022-03-04 13:00:00,24.69,1.61,22.22,5.12,8.66,3.65,DCC-AQ17
2022-03-04 14:00:00,45.0,3.18,36.44,7.97,12.14,4.95,DCC-AQ17
2022-03-04 15:00:00,31.8,1.99,22.2,5.17,8.33,4.03,DCC-AQ17
2022-03-04 16:00:00,22.87,1.83,12.59,3.67,5.35,3.51,DCC-AQ17
2022-03-04 17:00:00,29.88,4.45,16.98,6.63,8.69,4.35,DCC-AQ17
2022-03-04 18:00:00,38.12,6.28,16.23,8.24,10.15,4.08,DCC-AQ17
2022-03-04 19:00:00,47.54,10.71,19.24,12.48,13.91,4.45,DCC-AQ17
2022-03-04 20:00:00,43.58,12.74,19.77,14.37,15.72,4.64,DCC-AQ17
2022-03-04 21:00:00,34.15,13.41,19.59,14.92,16.08,4.67,DCC-AQ17
2022-03-04 22:00:00,31.86,12.61,19.09,14.17,15.48,4.09,DCC-AQ17
2022-03-04 23:00:00,29.71,9.46,14.65,10.8,12.01,3.95,DCC-AQ17
2022-03-05 00:00:00,36.11,8.7,14.0,10.16,11.53,3.85,DCC-AQ17
